source,target,Weight
1417,1184,0
281,1034,0
164,985,2.2
830,10,0.0285
8178,1159,0
1098,355,0
141,10484,0.0456
9855,498,0.11
1234,458,0
2727,172,0
276,398,0.4104
221,86,0.855
5572,4603,0
12,4544,0
8680,1071,0
553,3062,0
16837,2420,0.228
223,12266,0
26,167,0.285
4333,332,0
5107,20658,0
1766,845,0.0513
1082,354,0
130,1385,0
1429,5,0.228
155,2277,0
331,418,1.112
142,1532,0
317,1268,0
3691,5268,0.171
935,14,0
1025,458,0.5905
800,1390,1.288
2598,2311,0
33824,10314,0
5225,11117,0
2672,6418,0
1014,447,0
3062,28956,0
932,232,1.311
3613,29,0
683,38,0.0057
122,409,0.8094
648,13243,0
1826,720,0.485
200,13509,0
537,244,0.57
504,13,0
133,200,0.0684
3325,3336,0
232,2741,0.0017
1897,2311,0
4083,130,0.114
294,583,3.42
41746,3325,0
1533,26007,0
11972,2672,0
281,750,0
609,589,0
200,3057,0
120,2323,0
979,2420,0
4553,252,0
2425,1506,0
720,631,8.379
8512,601,0
3426,80,0.171
40,720,0
265,1184,0.285
8835,10727,0
9168,24,0
20,524,0.171
10314,999,0
130,1627,0
312,14171,0
4093,1387,0.0684
22294,839,0
829,144,0
3508,5771,0
2292,2293,0
16247,9007,0
1043,232,0
4128,265,0.0068
845,36,0
419,144,0.1598
1267,141,0.4845
986,399,0
3725,5268,0.057
667,1159,0
5,45604,0
18487,1159,0.125
683,1084,0
1083,964,1.14
408,458,0
116,3551,0
15,1020,0
410,6600,2.176
39,16,4.047
968,4959,0
11194,419,0.947
1199,1465,0
1090,610,3.728
410,430,4.041
157,540,0.114
150,430,1.026
595,1162,0.228
2374,6189,0
10484,141,2.309
595,1423,0.171
8,6996,0
3062,2441,0.004
1028,1123,0.359
2239,416,0
58,2783,0
2944,36,0.684
524,6630,0
3385,1091,0.0741
22559,999,0
244,7055,0
14,2394,0
6753,4441,0
66,72,0
2394,316,0.0068
6994,12412,0
1083,2693,0
3592,10694,0.0023
4750,4294,0
2783,6994,0
162,11,1.881
190,1385,0
14847,862,0
11749,4128,0
276,4558,0
703,289,0
416,1005,0.228
1876,6676,0
2700,2696,0.0456
2639,336,0.114
28956,5174,0
1520,144,0
472,811,0
18,1381,0
79,15,1.14
9007,8698,0
120,6890,0
450,1322,0
281,398,0.315
16795,7185,0
2566,878,0
1386,1415,0
3999,68073,0
132,234,0
969,618,0.456
164,337,1.1829
209,1049,2.423
8835,2374,0
46,458,1.516
3325,1465,0
6890,868,0
47,829,0
630,16795,0
1091,265,0.661
3911,1158,0
2362,21459,0.0439
1047,5,0
22275,6195,0
172,475,0.0456
46,762,3.038
4326,130,0
254,150,0
316,11609,0
234,3205,0.0684
