source,target,total_normalized_amount_for_old_players
3717,1010,0
3512,631,0
2578,164,0
130,7769,0
189,1186,0
3706,1091,0
1426,3789,0
1070,41,0
7056,336,0
932,7074,0
9068,383,0
2448,605,0
1199,28643,0
3178,223,0
10492,2431,0
441,35477,0
415,2944,0
2827,4,0
820,776,0
417,6418,0
3057,683,0
2655,4083,0
924,2292,0
535,5225,0
6676,730,0
1627,800,0
23667,2292,0
306,418,0
5724,467,0
62,41,0
2671,3392,0
398,162,0
1083,6407,0
2444,653,0
3891,855,0
1897,5545,0
19637,2457,0
12825,715,0
17206,327,0
403,162,0
448,449,0
749,10561,0
458,1103,0
46,199,0
1090,18673,0
924,20,0
4786,2737,0
1003,1195,0
1108,432,0
244,1061,0
53,232,0
12,4324,0
43,2381,0
1085,9636,0
14171,1080,0
4881,1465,0
172,498,0
29,990,0
18915,533,0
10,2394,0
336,157,0
2783,301,0
2425,2784,0
221,368,0
3060,22177,0
244,3709,0
1186,11122,0
609,273,0
314,6804,0
4814,336,0
990,289,0
10867,969,0
1496,2311,0
964,142,0
8189,2503,0
2761,65,0
1627,8970,0
37755,4603,0
2795,979,0
289,1154,0
1526,524,0
468,1283,0
8758,3392,0
365,797,0
649,316,0
1291,120,0
1083,16950,0
41,80,0
49734,543,0
202,1426,0
51663,762,0
2750,10484,0
234,3385,0
4128,12413,0
6414,2300,0
3062,2441,0
928,172,0
2079,2929,0
1091,80,0.065789474
336,410,0
1025,1103,0
3198,58,0
4331,416,0
626,931,0
5573,553,0
7052,1533,0
618,16,0
11135,964,0
23386,479,0
1290,6894,0
52,44,0
4084,252,0
419,938,0
20,11266,0
475,1199,0
38,44796,0
2737,1075,0
789,169,0
2974,12,0
5545,3795,0
4772,935,0
6058,2311,0
810,3911,0
964,16704,0
18916,377,0
126,14933,0
14503,273,0
1423,3368,0
8838,2502,0
759,20,0
2441,337,0
3392,3385,0
157,3426,0
2441,12,0
458,294,0
618,1162,0
1165,2282,0
2698,10482,0.01980198
368,603,0
2740,8838,0
498,119,0
845,3216,0
3391,27085,0
39,113,0
1465,976,0
337,3709,0
666,16795,0
12672,6195,0
1059,234,0
23,7056,0
976,3348,0
2696,3654,0
19257,314,0
4102,252,0
1269,995,0
683,12,0.122370116
924,1291,0
5648,630,0
2462,10484,0
503,2474,0
1627,4673,0
9099,2973,0
34559,1244,0
161,3348,0
648,3709,0
347,271,0
2619,714,0
265,801,0
999,34001,0
2672,44306,0
347,826,0
23634,2742,0
7077,621,0
1408,6574,0
2079,840,0
40,31,0
714,6767,0
472,2296,0
2,3183,0
6890,2292,0
1011,306,0
2375,120,0
1415,6195,0
6414,23634,0
2598,37099,0
1085,3327,0
12066,3687,0
833,1507,0
1049,237,0
2804,148,0
416,281,0
2067,1416,0
5069,820,0
605,5689,0
1123,3008,0
5970,2227,0
2180,1098,0
4059,2776,0
22041,1005,0
498,429,0
44,156,0
4603,25010,0
1,3551,0
46,862,0
11596,6676,0
197,3205,0
4057,23611,0
14718,6676,0
141,4064,0
1159,605,0
1010,289,0
798,399,0
776,820,0
418,17787,0
7789,3345,0
419,36100,0
232,338,0
4083,332,0
989,972,0
5069,1075,0
27,167,0
1020,2282,0
29228,6025,0
294,237,0
208,3062,0
6600,141,0
189,18,0
33,373,0
583,850,0
6456,2311,0
2598,6380,0
291,3325,0
105,2477,0
499,1028,0
3392,21602,0
6129,605,0
3,931,0.138961265
750,1095,0
2227,3687,0
3325,29228,0
1108,630,0
10314,11194,0
1397,553,0
985,903,0
18,630,0
447,161,0
4557,5,0
40426,11126,0
475,3508,0
2598,7475,0
2425,976,0
6676,3385,0
2553,358,0
3690,2410,0
47,1118,0
6097,6678,0
936,4448,0
1204,36,0
5624,204,0
40,3161,0
2282,354,0
23611,5228,0
33438,6418,0
15356,144,0
428,1416,0
5432,1627,0
1050,1084,0
252,4541,0
1030,294,0
1433,2696,0
352,29,0
899,29,0
4718,430,0
150,171,0
15925,3327,0
630,1881,0
265,113,0
172,273,0
19789,44664,0
1420,337,0
603,512,0
475,2973,0
1041,161,0
475,385,0
2,935,0
430,1627,0
1071,677,0.2054281
271,290,0
4297,979,0
39,1237,0
105,42,0
46,4255,0
355,1022,0
7769,4750,0
1269,18216,0
47,3,0
2984,4159,0
2374,2705,0
1075,683,0
618,180,0
1073,3600,0
892,6560,0
122,850,0
9055,234,0
409,244,0
2293,11688,0
3,1017,0
3057,1147,0
415,131,0
3,11,0
2969,1184,0
14694,1038,0
779,377,0
7695,170,0
450,157,0
11033,862,0
4772,141,0
4297,162,0
978,172,0
498,2967,0
144,2921,0
3341,2503,0
601,968,0
10330,2425,0
1083,3687,0
800,3037,0
1095,3508,0
940,162,0
1775,2410,0
29225,1091,0
410,2282,0
6994,2698,0
11127,6407,0
9249,114,0
128,4785,0
79,4795,0.024752475
724,1304,0
703,399,0
21,16,0
8172,3349,0
3999,47,0
1388,1091,0
25580,306,0
1465,13225,0
56,39,0
355,512,0
135,1322,0
1386,1064,0
2239,749,0
380,1038,0
2795,355,0
5287,2227,0
6483,697,0
3008,703,0
11,506,0
4531,197,0
995,1080,0
5287,12438,0
1429,1103,0
204,2282,0
653,3973,0
2293,12382,0
11907,2740,0
829,3999,0
1464,4,0
3736,172,0
5219,45935,0
1322,9239,0
6266,1038,0
2990,15482,0
3825,148,0
6676,85,0
10,935,0
1124,11127,0
6541,1321,0
237,762,0
625,553,0
3719,2741,0
4093,6195,0
232,1023,0.382040628
336,2433,0
11040,5544,0
589,420,0
419,599,0
6894,152,0
825,9233,0
1465,3327,0
631,383,0
25253,6890,0
10870,152,0
18303,39097,0
200,1269,0
289,1089,0
2425,27221,0
279,8024,0
3948,169,0
164,1110,0
202,1455,0
1418,336,0
2979,1091,0
2984,3392,0
157,3135,0
2049,420,0
982,15172,0
5107,20,0
2156,133,0
2464,681,0
1307,416,0
512,2441,0
720,1010,0
18303,18105,0
7788,2990,0
337,1035,0
7042,347,0
3911,10868,0
6195,1385,0
2967,447,0
986,1123,0
1091,419,0
932,589,0
11688,3349,0
2407,1049,0
6266,398,0
46,86,0.12987013
4602,6418,0
2577,358,0
1199,29228,0
7975,31999,0
1245,2156,0
1627,12,0
2740,479,0
31,9262,0
30444,855,0
60,10484,0
984,1159,0
3999,21851,0
2068,2580,0
2241,447,0
4441,2303,0
1111,204,0
101,126,0
1042,148,0
845,50815,0
4150,416,0
417,2930,0
543,148,0
1201,2984,0
16704,11121,0
2448,3803,0
44,9252,0
583,5,0
467,723,0
4,56,0
679,419,0
130,9353,0
3898,10107,0
144,398,0
331,2497,0
855,1162,0
5,585,0
4864,982,0
5572,8054,0
976,3329,0
641,11,0
10,1,0
23611,15276,0
3057,237,0
995,142,0
4085,19,0
269,24,0
553,4035,0
641,355,0
1158,415,0
982,593,0
60,541,0
339,6195,0
10330,2995,0
135,377,0
5544,3795,0
6342,354,0
11688,126,0
3057,20,0
3688,1039,0
1022,237,0
272,126,0
512,45604,0
105,26313,0
316,84,0
978,498,0
13562,749,0
982,8698,0
850,6890,0
968,10480,0
3524,1164,0
683,3706,0
2990,13,0
669,6996,0
1622,15,0
720,358,0
36745,800,0
3055,148,0
121,13499,0
2462,583,0
660,27,0
121,3719,0
2420,27785,0
172,45575,0
22,281,0
33714,16,0
2861,19588,0
6676,7733,0
282,157,0
800,4271,0
678,1090,0
798,306,0
2672,1876,0
6414,2698,0.495049505
9007,37177,0
1147,1465,0
4171,862,0
4394,6992,0
14,4482,0
69,936,0
2861,3948,0
3368,1290,0
237,47,0
210,940,0
1062,2457,0
553,2079,0
3057,121,0
931,11438,0
1433,3736,0
2990,10331,0
1056,144,0
7179,7378,0
995,3793,0
631,2998,0
6894,405,0
3161,583,0
60,12438,0
8910,2995,0
6131,18303,0
6889,1301,0
568,1020,0
82,3234,0
2331,506,0
3719,2439,0
512,2964,0
3225,1184,0
3508,976,0
918,49939,0
2783,18300,0
669,2737,0
1150,1132,0
10523,862,0
815,1455,0
22045,1025,0
2750,2944,0
730,1119,0
601,683,0
9073,3062,0
1123,762,0
2719,5225,0
630,6563,0
13,543,0
776,982,0
5648,9961,0
126,826,0
408,24361,0
5648,1084,0
1322,833,0
279,29,0
1147,6071,0
4603,1106,0
12,199,0
40,61,0
3898,968,0
1421,1041,0
485,34291,0
1003,466,0
430,458,0
27,141,0
339,4057,0
6407,1186,0
6414,162,0
4482,11126,0
349,180,0
33,383,0
3140,3592,0
2423,982,0
131,31,0
3812,11194,0
197,1005,0
2439,1124,0
200,354,0
3791,566,0
9030,1301,0
1119,6414,0
40,210,0
366,1087,0
5287,6432,0
2703,13649,0
2671,4785,0.066926576
969,2180,0
306,338,0
306,14,0
3060,169,0
447,790,0
1390,2331,0
2463,5743,0
55686,2740,0
931,44,0
416,1429,0
10958,1025,0
2995,4576,0
244,1234,0
603,232,0
327,5107,0
3719,121,0
12045,1897,0
1455,192,0
291,172,0
420,2416,0
3911,1411,0
339,2440,0
447,8445,0
130,4326,0
1074,3008,0
3391,8701,0
734,2995,0
3318,553,0
190,1003,0.077419355
3,130,0
290,1049,0
12588,630,0
1420,2067,0
41,4,0
1436,7178,0
1091,232,0
46,704,0
3029,337,0
130,714,0
419,306,0
2672,1160,0
1444,5268,0
3385,2311,0
9661,1506,0
839,607,0
10,6767,0
970,192,0
355,3930,0
7074,2425,0
6038,13716,0
3,589,0
1421,1423,0
1082,1031,0
12302,9007,0
2293,5745,0
347,494,0
19771,1084,0.037037037
383,124,0
128,6342,0
1085,2457,0
132,704,0
273,583,0
978,11609,0
940,2156,0
979,2990,0
714,7972,0
3613,1132,0
2477,23634,0
845,820,0
3057,995,0
1416,164,0
58,338,0
982,52518,0
11135,3719,0
1089,405,0
472,265,0
715,6483,0
1423,61,0
12321,3302,0
918,433,0
418,331,0
10605,11609,0
244,58,0
430,537,0
11560,1321,0
12438,11755,0
2566,11148,0
10044,266,0
2457,2784,0
333,6676,0
1003,1071,0
120,2463,0
6681,332,0
1119,11006,0
520,5409,0
1264,4250,0
6418,1320,0
12,27,0
2463,566,0
10773,630,0
35476,7185,0
6380,2311,0
724,723,0
6994,14176,0
653,2670,0
65,155,0
3325,2503,0
1467,152,0
583,8,0
7646,128,0
2410,1043,0
448,820,0
24366,798,0
276,1627,0
3795,715,0
3687,2696,0
47,45683,0
10131,856,0
533,1003,0
1110,289,0
317,65,0
22,358,0
3891,1164,0
169,13903,0
306,501,0
589,330,0
7460,202,0
964,2311,0
1321,2781,0
2503,2457,0
2921,472,0
4652,868,0
8817,968,0
3216,14670,0
192,385,0
3342,21957,0
10694,10674,0
4515,5,0
8970,1005,0
43,932,0
180,10391,0
11127,6673,0
6541,467,0
31,206,0
3368,1108,0
39,996,0.011395442
472,2795,0
3999,5219,0
8817,200,0
24,533,0.068372651
660,2293,0
982,2725,0
327,10693,0
419,371,0
2503,4603,0
6483,1897,0
618,964,0
2154,681,0
22,984,0
1050,34171,0
683,1084,0
7976,605,0
703,2288,0
142,82,0
3205,211,0
512,12321,0
1423,3060,0
150,1306,0
3728,9010,0
31983,485,0
9114,17444,0
1039,940,0
416,605,0
398,2722,0
990,641,0
314,4376,0
499,430,0
1230,683,0
3719,2410,0
189,6414,0
43502,2696,0
11053,413,0
21688,855,0
24,447,0
3709,811,0
11000,506,0
2655,1005,0
10688,11749,0
20405,7378,0
197,48,0
405,703,0
496,1091,0
2394,13744,0
419,2362,0
40,281,0
1775,383,0
8512,18,0
10,79,0
197,5545,0
1041,940,0
1132,164,0
862,496,0
3593,2783,0
466,931,0
5,131,0
192,989,0
1421,855,0
3392,786,0
409,316,0
512,35348,0
1274,42,0
206,180,0.467076783
1465,294,0
47,19,0
5208,1436,0
290,3229,0
39807,19789,0
2577,281,0
553,7977,0
5,609,0
306,790,0
3197,232,0
36892,5225,0
3524,995,0
2420,2457,0
169,540,0
1211,281,0
642,8328,0
3600,2727,0
16,618,0
27,42,0.052631579
2598,6017,0
2714,2362,0
20,449,0
5649,47,0
6297,170,0
820,541,0
2293,37951,0
3793,1096,0
2296,7077,0
683,1071,0
2251,4271,0
5227,2420,0
368,16,0
11008,1390,0
199,969,0
20,15156,0
19083,1897,0
503,3551,0
410,29,0
8152,2180,0
941,10481,0
1091,1084,0
6692,6574,0
667,5773,0
10694,2439,0
6249,23611,0
1175,1290,0
3057,8428,0
501,39722,0
995,2967,0
58,339,0
3368,12321,0
2862,1075,0
2444,4466,0
172,903,0
1467,141,0
2441,131,0
162,2420,0
11127,12054,0
3709,714,0
2696,12427,0
1010,2288,0
1269,500,0
252,899,0
11745,2696,0
1017,4,0
506,5621,0
65,10484,0
102,41,0
8024,1436,0
45543,20,0
371,1132,0
11110,924,0
2424,28022,0
4083,420,0
1083,163,0
14814,543,0
16,4,0
1037,6195,0
20541,28643,0
60,2783,0
25,996,0
892,12740,0
2944,9058,0
10370,1411,0
2503,38445,0
122,840,0
16795,31614,0
9816,6574,0
7198,506,0
455,244,0.021276596
10970,498,0
3711,683,0
466,22,0
865,202,0
6600,339,0
631,337,0
4121,42,0
124,180,0
3265,6994,0
338,1186,0
4591,128,0
621,2687,0
23633,6992,0
152,3840,0
2503,3294,0
58,1304,0
1198,281,0
1755,6414,0
2740,19422,0
171,1050,0
409,1322,0
931,989,0
18850,1304,0
337,13,0
331,2439,0
3054,873,0
86,533,0
318,918,0
2324,128,0
39,4785,0
58,609,0
19,119,0
244,114,0.810450038
430,58,0
82,26,0
1096,86,0
430,4718,0
8835,11750,0
31255,458,0
1387,380,0
2990,2655,0
209,605,0
22952,3336,0
450,7975,0
2425,683,0
1420,10868,0
321,79,0
1090,2783,0
301,4603,0
1022,419,0
4603,5573,0
1267,2463,0
10138,11083,0
47,10586,0
3391,5220,0
969,31,0
12,6429,0
648,331,0
6380,941,0
2477,8956,0
450,25,0.018355517
2394,2828,0
3551,9709,0
1301,6,0
2524,24,0
653,169,0
1423,1175,0
349,355,0
4675,126,0
7971,2296,0
995,5225,0
3368,2448,0
25243,2457,0
5540,128,0
8758,653,0
8847,2671,0
34,86,0
524,518,0
9251,379,0
18,35,0
12380,2750,0
3714,10482,0
8433,1387,0
11086,2420,0
430,8970,0
150,11,0
8847,553,0
3551,8323,0
114,58,0
568,856,0
368,232,0
62,63,0
610,683,0
86,234,0
4032,1531,0
1321,18961,0
23097,485,0
582,3,0
25,95,0
200,1062,0
2288,355,0
408,5,0
86,2288,0
142,209,0
4321,409,0
4814,7378,0
2995,3348,0
347,24,0
4561,2995,0
2580,5220,0
9007,53646,0
862,801,0
660,301,0
7468,969,0
5544,1322,0
1096,3521,0
1220,1071,0
9671,6996,0
52,86,0
252,5621,0
122,34873,0
2700,5287,0
585,16704,0
1711,413,0
4083,1390,0
1184,3558,0
1436,10787,0
833,3315,0
327,935,0
856,80,0
447,208,0
5107,223,0
1087,897,0
10883,144,0
4,48,0
468,41,0
663,2227,0
1775,82,0
12438,3725,0
4128,3690,0
33,338,0
4390,936,0
114,2463,0
9156,6994,0
350,1020,0
6266,1005,0
11300,1147,0
449,130,0.37037037
7,126,0
2698,11141,0
2990,2784,0
5111,10314,0
8963,23611,0
4103,2921,0
1467,3057,0
697,8819,0
458,669,0
8817,157,0
327,2409,0
114,152,0.083333333
15925,1627,0
1083,2737,0
130,22709,0
619,1433,0
1837,3386,0
38,79,0
2995,43305,0
7074,2439,0
16198,169,0
22,826,0
1108,6110,0
10690,17959,0
3265,2434,0
1111,829,0
5174,749,0
826,641,0
2984,48858,0
7060,169,0
965,1465,0
2737,964,0
3886,2477,0
3892,1268,0
11107,475,0
1417,8426,0
1237,931,0
10956,1039,0
16268,420,0
38588,169,0
5956,2990,0
2783,4768,0
252,3008,0
80,1,0
599,9544,0
3062,6181,0
2079,5572,0
1025,409,0
46,1385,0
2381,4690,0
27,10,0
2311,7918,0
3840,820,0
398,1418,0
4537,814,0
2462,86,0
237,630,0
2990,2156,0
42826,2444,0
379,447,0
3,720,0
2227,6992,0
2067,1147,0
2672,21941,0
1119,4128,0
314,6043,0
862,2441,0
289,5,0
2578,2079,0
273,631,0
720,265,0
2716,60,0
10139,6087,0
697,2662,0
130,4033,0
3057,1237,0
1071,512,0
2671,2521,0
1160,475,0
6418,7185,0
1039,358,0
2867,3368,0
4947,80,0
29,920,0
330,697,0
630,1091,0
868,1291,0
434,2293,0
1039,294,0
42,48,0
3216,524,0
29733,1533,0
13726,13299,0
8024,1085,0
931,1042,0
235,150,0
2481,5220,0
1010,130,0
3393,28956,0
6994,4603,0
10688,2410,0
537,265,0
4102,1387,0
6434,2700,0
2703,14589,0
7769,244,0
266,503,0
8104,11126,0
6992,9057,0
5,10948,0
918,34497,0
703,86,0
1415,130,0
862,1429,0
89,1268,0
1091,2891,0
2433,1050,0
327,17136,0
1837,4603,0
660,4128,0
15788,377,0
720,1386,0
5174,800,0
1085,35387,0
1105,130,0
814,804,0
5225,7392,0
354,1132,0
1004,683,0
585,46,0
1210,6195,0
610,82,0
1164,347,0
4409,122,0
10688,3691,0
180,988,0
410,1030,0
1147,347,0
1269,1228,0
599,27901,0
2776,552,0
242,60,0
142,2029,0
7185,1750,0
2311,11749,0
3342,2420,0
379,3552,0
2106,1283,0
450,20063,0
504,252,0
23826,44,0
44812,524,0
4083,839,0
121,11749,0
553,10534,0
5287,4128,0
422,20,0
6692,1627,0
1421,826,0
58,610,0
5107,856,0
3725,2029,0
7179,3948,0
1234,1390,0
47,4172,0
941,19058,0
358,985,0
368,398,0
46,614,0
1082,6678,0
1044,1010,0
5544,6475,0
1037,631,0
14888,862,0
162,1080,0
3060,4603,0
79,398,0
39,1110,0
26789,749,0
2362,1080,0
630,14,0
290,60,0
18687,16795,0
18303,33209,0
367,294,0
14816,2598,0
13726,57692,0
2715,475,0
128,7060,0
1041,5,0
1041,2462,0
3345,25243,0
1038,533,0
368,31,0
1072,3008,0
306,936,0
2700,5220,0
450,814,0
820,496,0
2700,10482,0
1025,4271,0
1531,1532,0
984,403,0
1210,27001,0
429,336,0
1386,430,0
28095,2782,0
8838,8963,0
403,7006,0
108,128,0
3197,2457,0
40426,932,0
2745,2984,0
15439,289,0
192,4795,0
10534,3345,0
1123,2451,0
46,16795,0
1268,273,0
252,1420,0
1070,2441,0
19164,332,0
1506,2330,0
63786,13726,0
5107,9074,0
237,1230,0
21957,1108,0
19003,377,0
605,171,0
7179,2375,0
9007,2714,0
2737,4057,0
2726,2671,0
1109,234,0
1025,180,0
3057,506,0
10604,3345,0
1091,36,0
865,458,0
3239,1050,0
58,1039,0
9710,128,0
1044,999,0
512,82,0
1264,3898,0
681,221,0
6195,1103,0
252,86,0
499,1020,0
10674,12718,0
1023,368,0
537,244,0
2448,366,0
2744,3592,0
134,410,0
1307,410,0
199,5,0
681,3709,0
902,862,0
969,5,0
899,985,0
5571,3062,0
430,1210,0
1147,9259,0
1096,2524,0
512,1027,0
169,9415,0
18950,410,0
5648,418,0
2323,2375,0
16245,24288,0
1005,1103,0
993,367,0
418,641,0
468,708,0
19294,6992,0
122,12404,0
3719,3715,0
4807,16247,0
2470,610,0
599,10234,0
19,379,0
4007,47,0
892,1322,0
11121,4482,0
651,419,0
12109,999,0
281,762,0
6491,697,0
337,1082,0
5724,16704,0
6321,27,0
1435,2861,0
1084,294,0.147058824
294,321,0.052631579
833,36,0
606,447,0
1390,13562,0
155,10149,0
1253,430,0
33,8,0
417,9007,0
6992,605,0
1098,180,0
583,61,0
13621,40,0
419,244,0
429,2448,0
1322,1496,0
1041,2155,0
41,14171,0
472,8568,0
1017,1082,0
9,2984,0
294,606,0
8,18,0
2573,2737,0
1421,1436,0
11751,232,0
2459,2425,0
762,4529,0
276,32768,0
3225,1433,0
327,4055,0
1082,141,0
708,367,0
2477,31337,0
28596,1322,0
669,714,0
1027,1020,0.233918129
48712,2457,0
2444,7445,0
8282,2503,0
6195,32125,0
2639,681,0
5107,12908,0
2331,410,0
200,6574,0
163,1426,0
189,31,0
2444,36793,0
44290,3205,0
7769,28643,0
708,19,0
681,11608,0
2672,14542,0
4542,3709,0
2944,19789,0
825,11107,0
1159,20,0
314,34096,0
419,6055,0
13810,6992,0
1022,4,0
1083,6082,0
595,1160,0
4093,332,0
333,128,0
62,61077,0
21597,128,0
2425,3327,0
3057,1017,0
306,273,0
24326,169,0
6347,1465,0
209,1049,0
1030,1005,0
157,4779,0
1119,3706,0
336,583,0
1826,35,0
10492,1210,0
27323,2700,0
327,663,0
2580,290,0
3,996,0
1423,10004,0
430,20698,0
105,20,0
6676,786,0
202,2844,0
653,8847,0
2481,3725,0
1104,3368,0.210526316
506,1028,0
434,44,0
683,2698,0
8956,327,0
6082,121,0
1876,3385,0
669,2783,0
2740,16243,0
8024,720,0
306,13613,0
1562,1322,0
3271,979,0
5219,2424,0
1023,42,0
5572,21958,0
2423,2990,0
706,25,0
128,5358,0
210,20,0
417,10492,0
10674,8963,0
1147,1161,0
667,2861,0
416,4103,0
41194,28095,0
62,2580,0
3135,969,0
506,4114,0
2413,989,0
25,39,0
15,234,0
3898,1184,0
2180,1111,0
935,447,0
1433,10370,0
1269,2481,0
234,121,0
8512,16,0
144,10247,0
306,1389,0
1199,2861,0
416,39368,0
11023,485,0
2424,2639,0
354,1053,0
21941,5219,0
4147,1390,0
2662,2573,0
585,398,0.265957447
11127,8838,0
27187,833,0
968,2977,0
8707,2381,0
990,5219,0
1284,467,0
3508,6342,0
173,3911,0
503,78,0
327,15839,0
84,1096,0
2995,4494,0
12,4031,0
29,418,0
2783,11390,0
2481,11127,0
931,1072,0
4673,6676,0.053191489
7975,4959,0
29962,169,0
1075,162,0
290,124,0
336,12574,0
81,2323,0
4059,144,0
1385,416,0
2444,232,0
1506,2319,0
506,1429,0
419,506,0
1159,1421,0
506,15541,0
814,24,0
3684,2288,0
653,28956,0
1025,618,0
19164,410,0
447,786,0
1064,355,0
2378,2944,0
347,2969,0
897,631,0.317251462
10695,3592,0
124,6676,0
6088,314,0
128,14,0
1180,820,0
33441,2726,0
2742,2703,0
3725,10688,0
34374,449,0
5219,3391,0
995,244,0
18075,1386,0
255,1091,0
498,422,0
10690,16780,0
583,459,0
968,601,0
4171,8970,0
984,21864,0
993,16795,0
868,819,0
11483,1038,0
28095,16024,0
540,13726,0
2227,10157,0
1230,2410,0
141,11675,0
16,610,0
2227,6994,0
3266,1465,0
11,703,0
81,41,0
1074,336,0
4541,631,0
641,398,0
672,4128,0
2672,4001,0
902,417,0
999,9908,0
9007,6249,0
1450,86,0
5192,413,0
266,3719,0
13903,1321,0
76,42,0
6711,897,0
498,108,0
142,199,0
4603,3060,0
3708,621,0
602,2740,0
762,1010,0
595,19789,0
367,170,0
7197,1210,0
10674,14178,0
820,868,0
1123,358,0
1023,410,0
1072,1123,0
2477,8963,0
162,1106,0
11648,3057,0
1293,449,0
2969,156,0
144,4769,0
7378,6987,0
42089,169,0
1268,833,0
3,159,0
12517,3592,0
979,10789,0
24,25467,0
419,5111,0
738,7042,0
2323,2420,0
683,1035,0
820,80,0
683,6711,0
999,5374,0
467,200,0
148,583,0
12438,1083,0
415,788,0
2433,16,0
2394,122,0
625,347,0
1042,31,0
814,64764,0
338,16239,0
600,5544,0
1269,6574,0
2740,820,0
9645,653,0
1078,512,0
2672,21613,0
6195,1390,0
630,2425,0
1085,12852,0
1017,3385,0
11215,2566,0
22251,607,0
1164,618,0
2714,8835,0
5219,979,0
417,276,0
5,2,0
1210,276,0
27,596,0
24575,2566,0
337,1436,0
355,410,0
600,10540,0
653,9250,0
7097,982,0
25817,3325,0
121,199,0
4128,5287,0
317,964,0
2292,6642,0
2381,19771,0
5432,1010,0
566,119,0
144,57,0
5514,1386,0
2740,28178,0
2566,7769,0
1775,1038,0
1390,5,0
3725,2700,0
2403,1083,0
899,553,0
208,15,0
3266,1436,0
14701,720,0
2995,17485,0
317,410,0
9007,45200,0
1386,749,0
9851,2323,0
1106,3729,0
1253,1386,0
9265,8024,0
1837,5220,0
6630,800,0
339,18303,0
3057,4603,0
1091,45683,0
3336,979,0
503,2776,0
14555,410,0
1433,10946,0
338,148,0
2394,3551,0
330,41,0
379,2580,0
1511,1766,0
8086,503,0
5219,2670,0
8101,5107,0
8841,7179,0
1010,714,0.114452799
1083,924,0
4321,4750,0
814,422,0
999,6992,0
410,978,0
1041,631,0
41,609,0
862,1420,0
20528,3060,0
172,18916,0
192,317,0
5219,3706,0
4128,4057,0
989,1032,0.085526316
1378,935,0
46,1429,0
12005,5545,0
9855,498,0
2457,897,0
5358,468,0
4523,409,0
1049,625,0
10317,62,0
4602,7185,0
142,940,0
2566,631,0
1084,31,0
1290,1049,0
1073,262,0
3243,4057,0
1245,3898,0
8838,6422,0
7788,2503,0
16795,1091,0
1118,316,0
22010,720,0
1411,543,0
524,5381,0
367,11596,0
26722,6574,0
715,1562,0
714,6182,0
995,22381,0
3524,667,0
114,924,0
58,642,0
9598,232,0
1177,42,0
2503,7098,0
3205,2323,0
1005,19,0
601,30929,0
1387,1429,0
18963,5225,0
2919,416,0
606,368,0
2990,3345,0
1029,940,0
11194,11473,0
653,2156,0
5227,982,0
589,20,0
1091,113,0
4814,8827,0
641,2288,0
377,10484,0
2425,2639,0
458,3522,0
86,60,0.096166342
119,16,0
498,855,0
276,10155,0
116,16795,0
699,128,0
2292,6,0
2288,358,0
7794,4814,0
6195,294,0
2063,720,0
11282,2944,0
506,332,0
6195,12,0.04950495
11123,3725,0
941,12005,0
8671,1108,0
1071,3205,0
35,3,0
2698,931,0
21957,7646,0
24326,2671,0
1775,1386,0
6676,410,0
2783,3719,0
204,36368,0
1234,964,0
204,999,0
3687,1124,0
978,40,0
621,40058,0
449,347,0
1158,969,0
4482,16198,0
36,150,0
19063,1321,0
833,1023,0
759,197,0
16663,595,0
358,603,0
9010,3038,0
1304,984,0
669,932,0
1091,77,0
24575,68595,0
290,2282,0
714,398,0
465,475,0
27187,120,0
180,377,0
819,2969,0
239,985,0
2410,614,0
593,1301,0
2672,95,0
2944,11688,0
475,3,0
25,35,0
4250,2990,0
10480,2783,0
2566,999,0
648,1087,0
506,3057,0
173,41,0
448,4128,0
5545,1443,0
839,6574,0
306,641,0
265,72,0
15172,2410,0
1162,855,0
7179,3,0
4529,128,0
150,2296,0
609,826,0
2698,2374,0
1158,3912,0
144,409,0
1147,1158,0
2336,1411,0
1220,29,0
20,14933,0
10484,6163,0
2814,379,0
347,2118,0
430,7409,0
3898,566,0
195,44,0
3842,2292,0
2688,148,0
1162,750,0
192,3368,0
1184,2783,0
4314,3060,0
12695,2362,0
1181,358,0
289,2964,0
2381,3207,0
10140,59,0
458,720,0
3834,2374,0
20966,2696,0
999,1083,0
1049,405,0
6630,2995,0
855,2972,0
995,272,0
354,2331,0
234,398,0
19164,1038,0
918,16145,0
2573,3216,0
3999,653,0
1073,995,0
1158,3205,0
6079,2698,0
999,30686,0
29,36,0.595238095
317,19,0
3205,1075,0
148,931,0.445544554
3714,40426,0
14171,2381,0
2784,2441,0
1519,1081,0
10460,503,0
6593,6676,0
3709,20,0
553,2729,0
450,18858,0
5,2254,0
3679,2867,0
9007,8671,0
6347,20,0
4673,714,0
2420,1112,0
7378,26091,0
234,2891,0
1083,398,0
4171,130,0.148148148
4603,4634,0
8718,2381,0
3558,1082,0
3070,144,0
5621,1390,0
6418,3396,0
1035,379,0
46,1390,0
653,10408,0
1085,3329,0
2311,208,0
22969,467,0
4172,749,0
2672,940,0
826,3508,0
159,19789,0
121,602,0
3212,1267,0
12502,2867,0
13225,681,0
3911,1095,0
252,150,0
2696,197,0
58,1025,0.09009009
2698,8936,0
1304,44,0
868,1511,0
6692,2790,0
172,349,0
2598,365,0
1049,2439,0
8563,2477,0
3205,2394,0
641,1047,0
1091,1837,0
839,1082,0
10773,1071,0
18105,11411,0
595,626,0
918,24575,0
2,18916,0
7817,520,0
