Id,Label,League
25914,Mondinense FC,Other
5621,AC Reggiana,Other
2723,Santiago Wanderers,Other
2790,FC Lugano,Other
29191,NK Rudar Mursko Sredisce,Other
30739,Dainava Alytus,Other
37372,Al-Shoalah FC,Other
988,Oxford United,Other
113,FC Carl Zeiss Jena,Other
50586,Energomash Belgorod,Other
22256,Piovese Calcio,Other
26765,Wexford FC,Other
22077,SC Hainfeld,Other
18517,SC Wiener Viktoria,Other
10523,AC Sansovino,Other
26743,CD Costa do Sol,Other
31958,Sociedade Esportiva Itapirense (SP),Other
12052,FK Ryazan,Other
33139,VV Zwaluwen Vlaardingen,Other
3936,Dover Athletic,Other
61818,Atletico Aradeo,Other
176,Amica Wronki,Other
27052,GSD Lascaris,Other
9885,1. Simmeringer SC,Other
6163,FK Senica,Other
14516,ASV Steinbrunn,Other
1072,Peterborough United,Other
17026,NK Bedem Ivankovo,Other
24409,SK Benesov,Other
19013,OEZ Letohrad,Other
40472,Esteghlal Khuzestan,Other
12049,Lokomotiv Chita,Other
1118,Örgryte IS,Other
28760,SK Austria Klagenfurt,Other
2699,Lokomotiv St. Petersburg,Other
27484,Polisportiva Tamai,Other
14768,NK Polet Busevec,Other
21726,Al-Talaba SC,Other
20966,York Region Shooters,Other
20103,SC St. Pantaleon/Erla,Other
6100,APO Keratsini,Other
12868,Universidad Saragossa,Other
26642,Bontang FC,Other
33992,Tampines Rovers Reserve,Other
46153,Fabriano Cerreto,Other
34347,FC Castiglione,Other
2428,CF União Lamas,Other
29994,Gallia Club Lunel,Other
594,Portland Pilots (University of Portland),Other
14933,Öz Sahrayıceditspor,Other
2208,1.FC Pilsen,Other
24361,Alghero 1945,Other
2156,AEK Larnaca,Other
7672,K TSV Lyra,Other
6227,Red Bull Juniors Salzburg,Other
34230,Syzran-2003,Other
1736,1. FC Karlovy Vary,Other
11693,San Luis FC,Other
23956,Airdrieonians (liq.),Other
4095,AC Trento ,Other
12331,Sporting de Gijón B ,Other
3987,Aetos Skydras,Other
597,SC Borussia Fulda,Other
8880,Deportivo Alavés B,Other
4152,AC Voghera,Other
1710,TSG Thannhausen,Other
18878,RKSV Schijndel,Other
9828,Daugava Daugavpils,Other
7908,Valsta Syrianska IK,Other
7717,FC Issy,Other
28577,US Ouakam,Other
156,Levski Sofia,Other
5868,FC Pedras Rubras,Other
7013,Johor Darul Ta'zim II,Other
10560,Grêmio Esportivo Brasil (RS),Other
851,1.FSV Mainz 05 II,Other
656,Al Sadd Sports Club,Other
26730,Al-Mesaimeer Sports Club,Other
11608,SD Beasain,Other
7986,TSV Mühlenfeld,Other
6065,Cork City FC (diss. 2009),Other
6416,NC Foresta Suceava,Other
18155,Union Henndorf,Other
40523,NPGU Makiivka,Other
2324,Gaziosmanpasa,Other
2016,BSC Old Boys,Other
16805,AA Ponte Preta U20,Other
585,São Paulo Futebol Clube,Other
11907,Dacia Chisinau,Other
2086,1.FC Bruchsal,Other
9708,CD Motagua Tegucigalpa,Other
11045,FK Radnicki Pirot,Other
21588,Ethnikos Katerinis,Other
3277,CD Universidad Católica,Other
19309,Independiente del Valle,Other
12889,OFK Petrovac,Other
13594,Al-Najaf FC,Other
26357,NK Opatija,Other
16655,Clube Atlético Mineiro B,Other
7560,AKA St. Pölten U18,Other
12425,Metalurg Donetsk II,Other
31631,St. Andrews FC,Other
25952,CS Norte América,Other
473,1.FC Nuremberg II,Other
4111,Rimini FC,Other
12423,Kecskeméti TE,Other
26641,Tytan Armyansk,Other
65726,NK Lipovac,Other
14928,Bozüyükspor,Other
26740,Recreativo do Libolo,Other
16653,Botafogo Rio de Janeiro U20,Other
19433,SV Diksmuide,Other
23378,FK Banik Ruzina,Other
2705,Lada Togliatti,Other
1785,Santa Cruz Futebol Clube (PE),Other
12054,FK Tyumen,Other
3125,Tusker FC,Other
3554,SV Rohrbach,Other
34970,Gangneung City FC,Other
14585,Soroksár SC,Other
2677,CS Herediano,Other
20428,FC United of Manchester,Other
2976,Hapoel Beer Sheva,Other
8460,NK Medulin,Other
3900,FK Borac Banja Luka,Other
6306,KVK Ninove,Other
19780,FK Dunav Ruse,Other
5539,AO Chalkis,Other
4117,Wealdstone FC,Other
10604,Hibernians FC,Other
32040,Uniautónoma FC,Other
7011,Lamontville Golden Arrows,Other
1194,Rotherham United,Other
20632,FC VSS Kosice B,Other
3945,Sprimont Comblain Sport,Other
6504,Daegu FC,Other
33513,Vataniakos Katerini U20,Other
11321,Iwuanyanwu Nationale,Other
49531,TSV Moosach b. Grafing,Other
11713,Pomezia Calcio,Other
50528,Kafa Feodosia,Other
5310,Villemomble Sports,Other
4030,CD Calahorra,Other
15803,Cleveland City Stars,Other
10910,Blackpool Mechanics,Other
12064,Sportacademclub Moskau,Other
38052,Thai Honda FC,Other
36892,Vitesse Arnhem U21,Other
6688,Bilbao Athletic,Other
16176,FC Slovan Havlickuv Brod,Other
10820,AJ Auxerre B,Other
32480,NK Istra 1961 U19,Other
8294,Tupi Football Club (MG),Other
6419,FK Pskov,Other
12697,UE Sant Andreu,Other
21676,ASF Andrézieux,Other
14926,Perugia Primavera,Other
10561,VF Colligiana,Other
2005,IFK Hässleholm,Other
24712,Clube Recreativo da Caála,Other
748,Mogren Budva,Other
2758,MSV Duisburg U19,Other
12634,vv Sneek,Other
11247,Academia Deportiva Cantolao,Other
12277,Stade Malien,Other
902,FK Rad,Other
15818,Kedah FA,Other
22187,USD Breno,Other
18497,Academia Chisinau,Other
38047,Pydna Kitrous,Other
12060,Sibiryak Bratsk,Other
54525,VV St. Truiden Reserve,Other
27786,Montevideo Wanderers U19,Other
49441,Ayazagaspor,Other
19168,Città di Gragnano,Other
19585,Al Kharitiyat Sports Club,Other
6699,Exeter City,Other
9804,FC Rupel Boom,Other
6467,Olimpia Satu Mare,Other
40090,FK Kauno Zalgiris,Other
11287,Osmanlispor FK II,Other
10157,FK Aktobe,Other
55574,Club Atlético Talleres II,Other
698,Bristol City,Other
7614,Dnister Ovidiopol,Other
24366,Feyenoord U21,Other
18272,ES Sétif,Other
55093,Sporting Recco,Other
28025,Grêmio Esportivo Osasco (SP),Other
18154,VV Gemert,Other
8445,Wellington Phoenix,Other
12292,Indios de Ciudad Juárez,Other
17209,Al-Wahda Mekka,Other
6165,Bodens BK,Other
3613,Chester City (diss.),Other
29842,Concord Rangers ,Other
2318,Kusadasispor,Other
10140,SC Covilhã,Other
20628,DAC Dunajska Streda B,Other
30006,1.CfR Pforzheim,Other
18049,SV Feldbach,Other
47794,FC Maia Lidador,Other
3146,Olympic Charleroi,Other
3841,Güngören Belediyespor,Other
16996,Hellas Verona Primavera,Other
1028,Millwall FC,Other
10370,KSV Ingelmunster,Other
4789,CF União Coimbra,Other
434,FC Luzern,Other
18957,Loko Vltavin,Other
14814,Monaghan United FC,Other
27868,SV Rosegg,Other
8847,AE Achaiki,Other
5069,Plateau United FC,Other
4338,Alzano Virescit,Other
54575,AC Fanfulla 1874,Other
7189,FC Oliveira do Hospital,Other
12345,Erzincanspor,Other
9690,Bassano Virtus 55 ST,Other
19941,NK MV Croatia Slavonski Brod ,Other
1402,Olympiakos Nicosia,Other
21409,Central Sport Club (PE),Other
23369,JK Tammeka Tartu,Other
41681,Fenegrò,Other
10695,Shakhtjor Soligorsk,Other
28844,Al-Taawon,Other
119,Maccabi Tel Aviv,Other
13687,União Recreativa dos Trabalhadores (MG),Other
26784,Canavese Youth,Other
13328,PFC Simurq,Other
1443,MSK Zilina,Other
30154,KF Himara,Other
35545,FK Iskra Danilovgrad,Other
53362,Dongazdobycha Sulin,Other
10247,Associação Portuguesa de Desportos (SP) ,Other
3227,UCLA Bruins (Univ. of California Los Angeles),Other
60959,AE Chanion,Other
15378,Club Sportivo Italiano,Other
49078,Afjet Afyonspor,Other
19637,Eléctrico FC,Other
16540,CD Villanueva,Other
14320,Brunei DPMM FC,Other
20188,SV Gmunden Jugend,Other
17133,Octane Perm,Other
9509,Vitória Setúbal FC B,Other
3696,Dagenham & Redbridge FC,Other
13364,ASO Chlef,Other
54,PAS Hamedan,Other
43618,RSC Charleroi Reserve,Other
37279,AE Katsamba,Other
11560,SC Zwettl,Other
50659,PT Prachuap FC,Other
18870,MFK Dolny Kubin,Other
50358,ASD Lanusei Calcio,Other
34291,NK Klas Micevac,Other
4616,Anagennisi Artas,Other
12717,Club Athlétique Bizertin,Other
16640,Club Rápido de Bouzas,Other
13501,Morro d'Oro Calcio,Other
8935,USI Lupo-Martini Wolfsburg,Other
318,Ruch Chorzow,Other
17499,Malavan of Bandar Anzali,Other
20841,Torpedo-Viktoria Nizhniy Novgorod,Other
50293,ASD DAK,Other
3698,Chelmsford City,Other
35782,TJ Sokol Ovcary,Other
15309,Lokomotiv Tashkent,Other
46337,Pineto Calcio,Other
42836,AKA Vorarlberg U16,Other
16683,UD Fuerteventura,Other
9826,Olbia Calcio,Other
39001,MapelloBonate Calcio,Other
371,Celtic FC,Other
37983,Yeni Amasyaspor,Other
9073,PASA Irodotos,Other
44005,Adapazarispor,Other
22140,KF Laçi,Other
6201,FC Banik Ostrava U21,Other
3862,VfL Bochum U19,Other
12460,Flamurtari FC,Other
18857,FK Mutenice,Other
3879,Leek Town FC,Other
21829,Oeste Futebol Clube (SP),Other
45080,Delhi Dynamos FC,Other
16662,FC Lorient B,Other
11411,FC Banants Yerevan,Other
10331,FC Porto B,Other
22177,Sagan Tosu,Other
38757,Victorian Institute of Sport,Other
8512,FC Paris Saint-Germain B,Other
19132,ASD Calcio Pomigliano,Other
3364,EC Democrata (MG),Other
21597,Eordaikos 2007,Other
34109,Juventude Clube Aljezurense,Other
12430,Sheksna Cherepovets,Other
7646,AO Chania,Other
16439,São Bernardo Futebol Clube (SP),Other
9590,Diegem Sport,Other
33854,Torpedo-Kadino Mogilev,Other
1103,Ternana Calcio,Other
44917,FC International Leipzig,Other
1434,Stormvogels Telstar,Other
5215,Villa Nova Atlético Clube (MG),Other
27244,Trindade Atlético Clube (GO),Other
3085,KM Torhout,Other
1078,Oldham Athletic,Other
3846,Usakspor,Other
18258,Exeter City U18,Other
6025,Hapoel Acre,Other
27785,Itaperuna Esporte Clube (RJ),Other
10167,Al Emirates,Other
28598,Ros Bila Tserkva,Other
11913,Tema Youth,Other
42246,Europa FC,Other
3304,SV Straßwalchen,Other
14482,Hull City U18,Other
6405,Avtodor Vladikavkaz,Other
20533,SK Senec,Other
3525,SO Cholet,Other
19918,Lecco Giovanili,Other
14683,CSA Guillermo Brown,Other
16220,Resende Futebol Clube (RJ),Other
7812,CD Santo António,Other
34499,US Pianese,Other
6677,ILTEX Lyki,Other
20891,NK Djakovo,Other
4405,FC St. Veit,Other
25780,CFR Craiova,Other
25823,Santa Maria FC,Other
15875,Beijing Hongdeng FC,Other
49425,Bali United FC,Other
3537,Crawley Town,Other
4531,1.FC Tatran Presov,Other
8910,Aliados FC Lordelo,Other
22262,NK Vitez,Other
18842,NK Buje Zigante tartufi,Other
6367,City Sharks,Other
13744,MFK Zemplin Michalovce,Other
33634,Clube Futebol Benfica,Other
13365,CR Belouizdad,Other
22364,FK Belgrad,Other
1562,FC Nitra,Other
13645,KS Lushnja,Other
102,VfB Stuttgart II,Other
35488,MFK Skalica,Other
568,Kaizer Chiefs,Other
49053,Sultanbeyli Belediyespor,Other
41229,AO Neos Asteras Rethymnou,Other
21618,Esporte Clube Tigres do Brasil (RJ),Other
2862,Feyenoord/Excelsior U19,Other
19657,Vendsyssel FF,Other
2670,Ethnikos Piraeus,Other
22905,NK Libertas Novska,Other
329,Sliema Wanderers,Other
12405,Real Unión Club,Other
10480,Shakhter Karaganda,Other
3938,Club Atlético Talleres,Other
10491,Fogape Yaounde,Other
3296,Sertãozinho Futebol Clube (SP),Other
4557,Club Ferro Carril Oeste,Other
4654,FK Zvezdara,Other
7633,UNAM Pumas,Other
18578,CSD Xelajú MC,Other
6662,Amurrio Club,Other
44277,Erzin Belediyespor,Other
20955,Gosport Borough FC,Other
2456,KSV Waregem,Other
25804,Parma FC Youth,Other
34880,NK Viljevo,Other
12824,SC Feignies,Other
752,SpVgg Bayreuth,Other
44222,American Eagles (American University),Other
11110,Ünyespor,Other
8519,Sevilla FC B,Other
5070,Union Douala,Other
9831,KSV Roeselare U19,Other
1228,TOP Oss,Other
12555,Ofspor,Other
46664,Cjarlins Muzane,Other
789,NK Rudar Velenje,Other
27395,Sanliurfa Belediyespor,Other
52194,FC Comercial de Viçosa,Other
1064,Maccabi Haifa,Other
2779,FK Puchov,Other
18203,SV Großweikersdorf,Other
18143,TUS Bad Waltersdorf,Other
723,Almere City FC,Other
535,Sileks Kratovo,Other
30533,Balmazújváros FC,Other
14893,Spezia Primavera,Other
11986,UD Almería B,Other
38632,Ashington AFC,Other
51510,ASD Comprensorio Casalnuovese,Other
582,Karlsruher SC II,Other
7844,SV Langenrohr,Other
1507,Dardanelspor,Other
7545,KEG Gistel,Other
9128,SV Stegersbach,Other
34857,Muscat FC,Other
23637,Scarborough FC (diss.),Other
10670,AS Melfi,Other
33472,SK Sulko-Zabreh,Other
17131,ASM Belfort,Other
1693,Londrina Esporte Clube (PR),Other
12462,KS Kastrioti Krujë,Other
5739,Shooting Stars Sports Club,Other
8179,FC Metz B,Other
6563,Oviedo Astur CF,Other
8397,Makedonija Gjorce Petrov,Other
4599,Vataniakos Katerini,Other
1523,Brandenburger SC Süd,Other
17974,Deportivo Municipal,Other
34501,NK Smoljanci Sloboda Svetvincent,Other
22563,Oxford City FC,Other
23590,Ilyichivets Mariupol U17,Other
62346,Sant'Anastasia,Other
466,Preston North End,Other
7006,Melbourne Victory,Other
34343,NK Vodnjan,Other
56,Rot-Weiss Essen,Other
41494,FC Saxan Ceadir-Lunga,Other
18299,Feniks Kalinino,Other
24501,Baikal Irkutsk,Other
44326,AC Vigasio,Other
12854,Xerez CD B,Other
29225,Megas Alexandros Iraklias,Other
48979,Panthiraikos AO,Other
10927,Tornion Pallo -47,Other
8428,TP Mazembe,Other
16505,KSKL Ternat,Other
22066,Olé Brasil Futebol Clube (SP),Other
675,Slavia Sofia,Other
834,TSG Balingen,Other
38489,Sporting Club Trestina,Other
18945,Nea Salamina Famagusta,Other
1263,SC Weyhe,Other
614,Clube de Regatas do Flamengo,Other
1512,Arsinspor,Other
94,FC Erzgebirge Aue,Other
7461,FC Groningen/Cambuur U19,Other
11342,Green Gully Cavaliers,Other
3744,Perth SC,Other
33536,FK Podolje,Other
24384,Itala San Marco Gradisca,Other
3937,FC Merthyr Town,Other
646,Tampa Bay Mutiny,Other
11367,US Alençon,Other
11467,California Victory,Other
37459,NK Zrinski Ozalj,Other
899,Walsall FC,Other
3484,Lierse SK U19,Other
15268,SC São João Ver,Other
23023,UD Sousense,Other
6503,Chunnam Dragons,Other
7452,Omiya Ardija,Other
3792,Sable FC de Batie,Other
48310,TJ Lokomotiva Petrovice,Other
35980,FK Radnicki Nis U19,Other
9058,KSV Baunatal U19,Other
49880,Virtus Volla,Other
11047,FK Vlasina Vlasotince,Other
11310,Slough Town,Other
2436,Macclesfield Town,Other
27514,AS Castel Rigone,Other
52578,TJ Tatran Krásno nad Kysucou,Other
5662,Puebla FC,Other
32098,FK Jedinstvo Putevi Uzice,Other
10428,Steve Biko FC,Other
19077,Arsenal Ceska Lipa,Other
31199,UFK Kharkiv,Other
22333,AC Ponte San Pietro-Isola,Other
4290,Pittsburgh Riverhounds SC,Other
13065,Torpedo Moskau II,Other
54523,AD Guarulhos,Other
20834,FC Merani Tbilisi,Other
9055,Stomil Olsztyn,Other
13651,Club Atlético San Telmo,Other
20697,Torbalı Belediyespor,Other
12093,Harras El Hodoud,Other
12130,Torino Primavera,Other
1397,FC Gueugnon,Other
30891,Tarbes Pyrénées Football,Other
2729,Club Cienciano,Other
42878,Finikas Kallitheas,Other
22781,Associação Atlética Iguaçu (PR),Other
13925,SK Sigma Olomouc U19,Other
30703,Royal Géants Athois,Other
42885,Olympiakos Neon Liosion,Other
2754,FC National Bukarest,Other
34178,ASV Süchteln,Other
24279,KVV Coxyde,Other
1526,FSV Ludwigshafen Oggersheim,Other
9526,Turan Tovuz,Other
20169,ASKÖ Stinatz,Other
45831,Athletic Club Odessa,Other
682,Sporting Club Accra,Other
45132,Zonguldakspor,Other
15036,Club de Regatas Vasco da Gama U17,Other
2745,Polonia Warsaw,Other
1521,SK Vorwärts Steyr,Other
1092,IF Brommapojkarna,Other
21720,FC Elseremo Brumov,Other
10117,Grêmio Esportivo Juventus (SC),Other
4050,Écija Balompié,Other
11222,ASC Daco-Getica Bukarest,Other
33620,Ethnikos Assias,Other
801,IFK Göteborg,Other
8950,Perpignan Football Catalan,Other
541,SC Austria Lustenau,Other
9532,GC Alcobaça,Other
25008,GS Rondinella Calcio,Other
16108,Nova Iguaçu Futebol Clube (RJ),Other
2262,Plymouth Argyle,Other
5570,The Strongest La Paz,Other
3722,Hinckley United (liq.),Other
6920,Everton FC U18,Other
39869,Düzyurtspor,Other
9515,NK GOSK Dubrovnik,Other
10840,AS Nancy-Lorraine B,Other
12964,SC Braga U19,Other
21601,Odysseas Anagennisis,Other
19781,FK Kaliakra Kavarna,Other
4394,Dnepr-Transmash Mogilev,Other
19746,Mladost Backi Jarak,Other
28052,América Futebol Clube (MG) U20,Other
7661,Olympiakos Piräus U20,Other
22597,Club Atlético Temperley U19,Other
39870,Kizilcabölükspor,Other
2416,NK Konavljanin,Other
22221,NK Croatia Grabrovnica,Other
28654,USD Novese,Other
1900,VCHZ Pardubice,Other
52785,Stolitsa Moskau,Other
571,BV Cloppenburg,Other
2804,Barnet FC,Other
20429,Burscough FC,Other
23766,Petrolofisi,Other
26564,Olimpia Grudziadz,Other
14632,Aias Salaminas,Other
20624,SC Aspang,Other
11720,South China AA,Other
9156,Sungkyunkwan University,Other
8164,Standard Liège U19,Other
13419,NIVO Sparta Zaltbommel,Other
26157,Club Mutual Crucero del Norte,Other
14845,Chievo Primavera,Other
24614,VV Zaamslag,Other
5776,FC Fredericia,Other
22619,SS Milazzo,Other
6023,AD Sanjoanense,Other
6985,Club Deportivo Oriente Petrolero,Other
3456,Gateshead FC,Other
10390,Sanremese Calcio,Other
22344,ACD Nardò,Other
6628,Legia Warsaw II,Other
43464,Daejeon Korail FC,Other
39368,Pinerolo FC,Other
23253,DNŠ Zavrč,Other
3198,RRFC Montegnée,Other
588,FK Dinamo Tirana,Other
10885,Club Atlético Gimnasia y Esgrima (Jujuy),Other
12456,SV Türkgücü-Ataspor München,Other
184,Club Alianza Lima,Other
14493,GS Prosotsani,Other
33203,Celaya FC,Other
6922,Liverpool FC U18,Other
34346,California Vulcans (University of Pennsylvania),Other
27240,Morrinhos Futebol Clube (GO),Other
40388,Neftochimik Burgas 1962,Other
11275,ASC Port Autonome,Other
18077,CS Cerrito,Other
22317,Foligno Juniores,Other
2209,FK Borac Cacak,Other
8508,FC Sion U21,Other
6949,Blackburn Rovers U18,Other
9685,Genclerbirliyi Sumgayit,Other
48967,Inter Under 17,Other
1029,Club Atlético Vélez Sarsfield,Other
6335,Valletta FC,Other
208,CSKA Sofia,Other
31175,Galbiatese Oggiono,Other
6314,Voorschoten ´97,Other
6803,FK Modrica Maxima,Other
9819,FCSB II,Other
11488,Everbeur Sport,Other
13499,Astra Giurgiu,Other
759,Slask Wroclaw,Other
10755,Riccione,Other
42826,BNZ Red Bull Salzburg U17,Other
6348,KVC Willebroek-Meerhof,Other
22046,Venturina Calcio,Other
19977,Hapoel Ashkelon,Other
95,KFC Uerdingen 05,Other
42938,Redhill FC,Other
3532,Prykarpattia Ivano-Frankivsk,Other
3899,Anorthosis Famagusta,Other
14694,Como Berretti,Other
65876,Elm City Express,Other
3454,Kingstonian FC,Other
35759,Bucheon FC 1995,Other
2225,AS Vita Club Kinshasa,Other
11473,First Vienna FC II,Other
1270,Dunfermline Athletic FC,Other
32187,Mes Sarcheshmeh,Other
8380,Cagliese Calcio,Other
12439,Volga Uljanovsk,Other
4573,Amasyaspor,Other
43571,Don Bosco Moca,Other
15244,Ballymena United,Other
1219,Chesterfield FC,Other
45200,SK Chaika,Other
15826,Perak TBG FC,Other
3054,Shrewsbury Town,Other
5649,Málaga CF B,Other
46974,Grays International,Other
13621,US Bitam,Other
8760,AD Portomosense,Other
2027,NK Samobor,Other
7468,Club Olimpo,Other
1284,SC Veendam,Other
2643,ZFC Meuselwitz,Other
7678,Sportfreunde Seligenstadt,Other
20684,Artvin Hopaspor,Other
18986,1.FK Pribram U19,Other
29757,Vipers SC,Other
20593,FK Spisska Nova Ves,Other
14601,ASK-BSC Bruck/Leitha,Other
17053,San Fernando Valley Quakes,Other
15022,Caykur Rizespor U21,Other
3685,Grays Athletic FC,Other
2540,VfV Borussia 06 Hildesheim,Other
19718,Melbourne Victory U21,Other
21699,ASD Modica Calcio,Other
17398,Kemi City FC,Other
26251,US Folgore Caratese,Other
13025,Sandnes Ulf,Other
11956,NK Velebit Benkovac,Other
30106,NK Polet Sveta Klara,Other
3331,Desportivo de Ronfe,Other
6390,Alta IF,Other
15581,Vitória Guimarães SC U19,Other
13593,Al-Shorta SC,Other
7805,AFK Chrudim,Other
37029,FK Dolgoprudnyi,Other
9933,VV Katwijk,Other
20829,FK BODVA Moldava nad Bodvou,Other
16594,FK Nizhniy Novgorod,Other
50547,Sona M. Mazza,Other
943,Yokohama FC,Other
58409,Slavia Lounovice,Other
861,CA Peñarol,Other
32119,SC Vallée d’Aoste,Other
37276,PGS Kissamikos,Other
66237,Dinamo Ufa,Other
18850,MSK Breclav,Other
2715,RFC Seraing,Other
31428,Goianésia Esporte Clube (GO),Other
16178,Jaguares de Chiapas Premier,Other
11601,Marino Luanco,Other
27942,Forssan JK,Other
19831,USV Oed/Zeillern,Other
18301,Komunalnik Luhansk,Other
4331,Trapani Calcio,Other
37978,Utas Usakspor,Other
72763,Club Atlético Aldosivi II,Other
31427,ASK Eggendorf,Other
7535,Esporte Clube São José (RS),Other
16780,Vostok Oskemen,Other
2047,AC Bellinzona,Other
7773,KSV Temse,Other
20699,Bursa Nilüferspor,Other
22560,NK Sladorana Zupanja,Other
5369,1.FSV Mainz 05 U19,Other
2051,FC Kickers Luzern,Other
7008,AC Oulu,Other
11753,Spartak Nalchik II,Other
14176,Lokomotiv Minsk,Other
40181,Vanspor,Other
5051,University AFC,Other
7074,Politehnica Timisoara ,Other
55601,NK Rogaska,Other
21688,US Concarneau,Other
35515,Erganispor,Other
15817,Johor Darul Ta'zim FC,Other
3958,Vissel Kobe,Other
8002,Venta Kuldiga,Other
2778,FC Nordsjaelland,Other
37,FK Obilic,Other
12019,FK Astana 1964,Other
15542,Emirates Club,Other
8707,Kirsehirspor,Other
9261,Everton FC U21,Other
25819,CDR Quarteirense,Other
40912,Mariano Keller,Other
60309,Yeelen Olympique,Other
17780,AS Magenta,Other
26206,Central Coast Mariners U21,Other
3239,Unió Esportiva Lleida,Other
29271,CD Tudelano,Other
10960,Central Español,Other
10870,Fortaleza Esporte Clube,Other
28998,FK Sevastopol II,Other
14075,SC Union Ardagger,Other
14969,Spartak-Kavkaztransgaz Izobilny,Other
15540,Al-Shabab Al-Arabi Club,Other
31369,Al-Nasr Sporting Club,Other
