source,target,num_players,total_amount,total_adjusted_amount,"num_young_players, num_middle_aged_players, num_old_players"
162,34346,1,0,0,0,0,1
642,3362,1,0,0,0,1,0
4687,21957,1,0,0,0,1,0
33593,6676,1,0,0,0,1,0
239,3057,1,0,0,1,0,0
1184,800,1,0.0684,0.02702702702702702702702702703,1,0,0
12517,204,1,0,0,1,0,0
3697,1039,1,0,0,1,0,0
208,498,1,0.00684,0.01558441558441558441558441558,1,0,0
2990,10787,1,0,0,1,0,0
1085,12852,1,0,0,1,0,0
2029,1301,1,0,0,0,1,0
1071,358,1,0,0,0,1,0
5380,595,1,0,0,1,0,0
37973,2293,1,0,0,1,0,0
3294,9007,1,0,0,0,1,0
18105,16245,1,0,0,0,0,1
2979,2180,1,0,0,1,0,0
3793,338,1,0,0,0,0,1
336,12,1,0,0,0,0,1
192,723,1,0,0,1,0,0
167,80,1,0,0,0,1,0
10871,999,1,0,0,0,1,0
1081,853,1,0,0,1,0,0
377,430,1,0,0,1,0,0
3508,10370,1,0,0,1,0,0
1227,500,1,0,0,1,0,0
135,5544,1,0.00456,0.01066666666666666666666666667,1,0,0
720,897,1,0.1482,0.2826086956521739130434782609,1,0,0
1084,1087,1,0,0,0,0,1
1442,2477,1,0,0,1,0,0
892,503,1,0,0,1,0,0
3134,128,1,0,0,0,1,0
164,1189,1,0,0,1,0,0
1066,1426,2,0,0,2,0,0
3349,25817,1,0,0,1,0,0
156,1531,1,0.00684,0.005940594059405940594059405941,1,0,0
202,405,1,0.016,0.01389612645475073823171790863,1,0,0
17194,8024,1,0,0,1,0,0
11932,2424,1,0,0,0,1,0
4083,28956,1,0,0,0,1,0
964,31,1,0.114,0.2631578947368421052631578947,1,0,0
1154,2969,1,0,0,1,0,0
1038,332,1,0,0,0,0,1
14848,130,1,0.0114,0.02380952380952380952380952381,1,0,0
13473,924,1,0,0,1,0,0
15448,839,1,0,0,1,0,0
1091,7087,1,0,0,1,0,0
294,6414,1,0,0,0,1,0
10492,1210,1,0.00114,0.002597402597402597402597402597,1,0,0
833,27942,1,0,0,0,1,0
17053,82,1,0,0,1,0,0
468,1227,1,0,0,1,0,0
28643,3171,1,0,0,1,0,0
209,368,1,0.0285,0.02380952380952380952380952381,0,1,0
993,1008,1,0,0,0,1,0
1030,797,1,0,0,1,0,0
420,4772,1,0,0,0,0,1
24279,601,1,0,0,1,0,0
2362,27740,1,0,0,1,0,0
3687,11411,1,0,0,1,0,0
379,338,1,0,0,0,0,1
1091,410,1,0.00855,0.009677419354838709677419354839,0,1,0
1269,126,1,0,0,0,1,0
434,170,1,0.00034,0.0007101086048454469507101086048,0,1,0
601,294,1,0.0125,0.01085634879277401424352961612,1,0,0
2740,8838,1,0,0,0,1,0
244,26091,1,0.0399,0.05982905982905982905982905983,0,1,0
1114,58,1,0,0,0,1,0
3327,2434,1,0,0,0,1,0
800,404,1,0,0,1,0,0
2831,553,1,0,0,0,0,1
7769,128,2,0,0,0,2,0
3772,15803,1,0,0,0,1,0
3524,1041,1,0,0,1,0,0
2441,1775,1,0,0,1,0,0
2227,2740,1,0,0,0,1,0
3719,10688,1,0,0,0,1,0
2035,2431,1,0,0,0,1,0
47,172,1,0,0,0,1,0
422,16,1,0.0348,0.08033240997229916897506925208,1,0,0
585,232,1,0,0,0,1,0
403,133,1,0,0,0,1,0
4171,589,1,0,0,0,1,0
1064,265,1,0,0,0,0,1
7560,935,1,0,0,1,0,0
134,2441,1,0.00086,0.001796157059314954051796157059,1,0,0
23,2311,1,0,0,0,1,0
367,18687,1,0,0,1,0,0
97,2,1,0.00912,0.02133333333333333333333333333,1,0,0
9885,266,1,0,0,1,0,0
11855,683,1,0.0385,0.04132674967797337913267496780,1,0,0
415,8818,1,0,0,0,0,1
825,111,1,0,0,1,0,0
512,1045,1,0,0,0,0,1
2433,332,1,0,0,1,0,0
39807,2381,1,0,0,0,1,0
32119,252,1,0,0,1,0,0
10540,1083,1,0,0,1,0,0
918,12266,1,0,0,1,0,0
4057,12427,1,0,0,1,0,0
11745,2439,1,0,0,1,0,0
2977,3159,1,0,0,0,1,0
337,897,1,0,0,0,1,0
260,415,1,0,0,0,1,0
3688,1032,1,0,0,1,0,0
1095,2969,1,0,0,1,0,0
130,779,1,0,0,1,0,0
2759,169,1,0,0,0,1,0
2696,978,1,0,0,0,1,0
1443,6996,1,0,0,0,1,0
2672,2068,1,0,0,0,0,1
1293,1184,1,0.0182,0.03801169590643274853801169591,1,0,0
2662,6,1,0,0,1,0,0
2855,331,1,0,0,0,0,1
441,26854,1,0,0,0,0,1
4286,1032,1,0,0,1,0,0
367,26132,1,0,0,1,0,0
8525,130,1,0,0,1,0,0
2424,121,1,0,0,1,0,0
5113,2362,1,0,0,1,0,0
11470,631,1,0.0217,0.01884662150425568872676741358,1,0,0
114,2,1,0.00114,0.002631578947368421052631578947,1,0,0
36630,367,1,0.0228,0.01481481481481481481481481481,0,1,0
6414,6432,1,0,0,0,1,0
122,331,1,0,0,0,1,0
60,269,1,0,0,1,0,0
985,131,1,0.057,0.1162790697674418604651162791,1,0,0
1158,786,1,0,0,0,1,0
19,9528,1,0,0,0,0,1
6994,45156,1,0,0,0,0,1
485,11405,2,0,0,2,0,0
148,667,1,0,0,1,0,0
2995,1035,1,0,0,0,1,0
667,121,1,0,0,1,0,0
2298,653,1,0,0,0,1,0
750,5381,1,0.00969,0.01976744186046511627906976744,0,1,0
306,2815,1,0,0,1,0,0
58,1749,1,0,0,1,0,0
8819,2227,1,0,0,0,1,0
144,3391,1,0,0,1,0,0
713,11127,1,0,0,0,1,0
3057,20,1,0.00741,0.008552631578947368421052631579,0,1,0
714,3302,1,0.00513,0.01184210526315789473684210526,0,1,0
60,91,1,0,0,1,0,0
2441,862,1,0.00684,0.006382978723404255319148936170,0,0,1
2721,408,1,0,0,1,0,0
5220,2670,1,0,0,0,0,1
4128,2374,1,0,0,0,1,0
235,3892,1,0,0,1,0,0
599,238,1,0.00285,0.005813953488372093023255813953,1,0,0
210,932,1,0,0,0,1,0
826,355,1,0.0342,0.06837265093962415033986405438,0,1,0
999,683,1,0,0,1,0,0
3609,2439,1,0,0,1,0,0
10948,131,2,0.456,0.1801801801801801801801801802,0,1,1
430,4033,1,0,0,1,0,0
865,2439,1,0,0,1,0,0
16704,255,1,0.0103,0.008604845446950710108604845447,0,1,0
4482,21216,1,0,0,0,0,1
6992,113,1,0,0,0,1,0
1234,6418,1,0,0,1,0,0
2,42,1,0,0,1,0,0
12421,5225,1,0,0,0,1,0
6055,1010,1,0.0171,0.03418632546981207516993202719,1,0,0
6676,5970,1,0,0,0,1,0
964,40,1,0.0342,0.01351351351351351351351351351,1,0,0
14893,130,1,0,0,1,0,0
3060,623,1,0,0,1,0,0
969,232,1,0,0,0,0,1
2714,3834,1,0,0,0,1,0
1532,621,1,0,0,0,1,0
3524,506,1,0,0,1,0,0
2275,169,1,0,0,0,1,0
4769,120,1,0,0,0,1,0
5,6692,1,0,0,1,0,0
626,855,1,0,0,0,0,1
419,162,1,0.0399,0.09210526315789473684210526316,1,0,0
498,10473,1,0,0,1,0,0
41,434,1,0,0,1,0,0
416,14891,1,0,0,1,0,0
4059,2282,1,0,0,1,0,0
122,840,1,0,0,0,1,0
2448,1390,1,0,0,0,1,0
39097,23611,1,0,0,0,1,0
5544,19083,1,0,0,0,1,0
336,430,1,0.0358,0.07477025898078529657477025898,0,1,0
660,2293,1,0,0,0,0,1
3368,416,1,0,0,1,0,0
41756,130,1,0,0,1,0,0
999,6708,1,0,0,1,0,0
204,36368,1,0,0,1,0,0
3060,1269,1,0.00342,0.002970297029702970297029702970,1,0,0
22,936,1,0,0,0,0,1
669,4128,1,0.0057,0.008547008547008547008547008547,0,1,0
918,2761,1,0.00285,0.001126126126126126126126126126,1,0,0
1159,338,1,0.0513,0.1184210526315789473684210526,1,0,0
618,1154,1,0,0,0,0,1
2726,48858,1,0,0,0,1,0
5582,839,1,0,0,1,0,0
10674,3776,1,0,0,0,1,0
1104,2395,1,0,0,0,1,0
1627,1390,1,0.0148,0.03416435826408125577100646353,0,1,0
20760,11282,1,0,0,1,0,0
2700,2697,1,0,0,0,1,0
3793,1096,1,0,0,0,0,1
2740,18105,1,0,0,1,0,0
5543,1038,1,0,0,1,0,0
749,2433,1,0,0,0,0,1
208,410,1,0.0103,0.02101183190534475724194206446,1,0,0
2425,6500,2,0.00285,0.006493506493506493506493506494,0,0,2
379,141,1,0.0485,0.01916390074284811126916390074,0,1,0
52545,1020,1,0,0,1,0,0
122,129,1,0.00456,0.001801801801801801801801801802,1,0,0
3221,868,1,0,0,1,0,0
144,122,1,0,0,0,1,0
336,1123,1,0.114,0.09900990099009900990099009901,1,0,0
829,144,1,0,0,1,0,0
738,2618,1,0,0,0,0,1
7460,202,1,0,0,1,0,0
3508,159,1,0,0,1,0,0
157,80,1,0.00456,0.004255319148936170212765957447,0,1,0
697,1064,1,0,0,1,0,0
3719,11194,1,0,0,1,0,0
11194,434,1,0,0,0,1,0
1301,2432,1,0,0,1,0,0
6087,1433,1,0.00285,0.006578947368421052631578947368,0,1,0
8576,503,1,0,0,0,0,1
2282,6248,1,0,0,0,1,0
6380,2311,1,0,0,1,0,0
16,24,1,0.00086,0.0007469167969428521799548375890,1,0,0
3679,114,1,0.016,0.03341687552213868003341687552,1,0,0
3391,8602,1,0,0,0,1,0
19164,398,1,0,0,1,0,0
506,5621,1,0,0,0,1,0
23826,44,1,0.0912,0.03603603603603603603603603604,1,0,0
170,524,1,0.0114,0.02380952380952380952380952381,1,0,0
434,169,1,0,0,1,0,0
2867,2457,1,0,0,0,0,1
605,3793,1,0,0,0,0,1
23826,82,1,0,0,1,0,0
3829,3057,1,0,0,1,0,0
3327,2423,1,0,0,0,1,0
1162,750,2,0,0,1,1,0
28956,332,1,0,0,0,1,0
1378,856,1,0,0,1,0,0
2448,2464,1,0,0,1,0,0
339,3691,1,0.00456,0.009302325581395348837209302326,0,1,0
940,16795,1,0,0,0,1,0
2703,6994,1,0,0,0,1,0
81,868,1,0,0,1,0,0
172,5648,1,0,0,0,1,0
1186,4363,1,0,0,0,1,0
26459,36625,1,0,0,1,0,0
2068,1164,1,0.00114,0.002631578947368421052631578947,1,0,0
7378,17300,1,0,0,0,1,0
104,2374,1,0,0,0,1,0
417,6992,1,0.00342,0.007142857142857142857142857143,0,1,0
2703,18477,1,0,0,0,1,0
237,1210,1,0.00536,0.01237303785780240073868882733,0,0,1
16296,6414,1,0,0,1,0,0
14778,2441,1,0,0,1,0,0
11000,3709,1,0,0,0,1,0
155,935,1,0,0,1,0,0
2497,1244,1,0,0,1,0,0
1075,238,1,0.0114,0.007407407407407407407407407407,0,1,0
4,1110,1,0.0171,0.006756756756756756756756756757,1,0,0
271,862,1,0,0,1,0,0
281,506,1,0.1026,0.08910891089108910891089108911,0,1,0
3948,498,1,0.00182,0.0007191401928244033507191401928,0,1,0
266,4466,1,0,0,1,0,0
26119,595,1,0,0,1,0,0
1010,12,1,0,0,0,1,0
5659,2969,1,0,0,1,0,0
60,66,2,0.00114,0.0007407407407407407407407407407,2,0,0
19309,16795,1,0.0459,0.03834586466165413533834586466,1,0,0
715,59573,1,0,0,0,1,0
1159,7042,1,0,0,0,1,0
2503,3325,1,0,0,0,0,1
2863,2425,1,0,0,0,0,1
2259,6676,1,0.00456,0.01052631578947368421052631579,0,1,0
468,3785,1,0,0,1,0,0
200,5724,1,0,0,0,1,0
25,41,1,0,0,1,0,0
35,9962,1,0,0,1,0,0
1027,873,1,0.0257,0.03757309941520467836257309942,0,0,1
12,11141,1,0.0844,0.07330206704881014417231196804,0,1,0
2425,2944,1,0,0,0,1,0
410,14,1,0,0,1,0,0
982,1146,1,0,0,0,1,0
33209,6994,1,0,0,1,0,0
291,367,1,0,0,1,0,0
26772,130,1,0,0,1,0,0
13604,820,1,0,0,1,0,0
458,33734,1,0,0,1,0,0
1075,8718,1,0,0,0,0,1
403,1177,1,0,0,0,1,0
566,3134,2,0,0,2,0,0
19,1103,1,0,0,0,1,0
306,281,1,0.0969,0.2236842105263157894736842105,1,0,0
2944,197,1,0,0,0,0,1
6692,2790,1,0.00114,0.002380952380952380952380952381,0,1,0
53,86,1,0.0057,0.01190476190476190476190476190,1,0,0
16247,2712,1,0,0,1,0,0
39,1039,1,0.0262,0.03024007386888273314866112650,1,0,0
80,41,1,0.0342,0.03947368421052631578947368421,1,0,0
1159,371,1,0.0502,0.04684583799925345278088839119,0,1,0
5358,1108,1,0,0,0,1,0
51571,1245,1,0,0,0,1,0
669,631,1,0,0,1,0,0
5546,1181,1,0,0,0,1,0
79,12502,1,0,0,1,0,0
39722,3714,1,0,0,0,1,0
566,607,1,0,0,0,0,1
21957,713,1,0,0,0,1,0
897,866,1,0.00228,0.005194805194805194805194805195,0,1,0
3057,839,1,0,0,1,0,0
839,358,1,0,0,1,0,0
24,10,1,0,0,0,1,0
2253,1627,1,0,0,1,0,0
468,1237,1,0,0,1,0,0
1234,347,1,0,0,0,1,0
102,2374,1,0,0,1,0,0
37,1766,1,0,0,0,0,1
33627,11083,1,0,0,1,0,0
114,762,1,0,0,0,0,1
398,17250,1,0,0,0,0,1
3368,940,1,0,0,1,0,0
172,12004,1,0,0,1,0,0
762,1030,1,0,0,0,1,0
11125,2374,1,0,0,1,0,0
3725,3719,1,0,0,0,0,1
8047,420,1,0,0,0,1,0
4106,506,1,0,0,1,0,0
16704,12068,1,0,0,0,1,0
244,1403,1,0.0228,0.01481481481481481481481481481,1,0,0
3512,631,1,0.00274,0.004005847953216374269005847953,0,1,0
31958,1085,1,0,0,1,0,0
15466,985,1,0.0399,0.09210526315789473684210526316,1,0,0
2462,1264,1,0,0,0,1,0
1186,1180,1,0,0,0,0,1
1132,358,1,0,0,1,0,0
399,1050,1,0,0,1,0,0
1627,40,1,0,0,0,0,1
189,430,1,0,0,0,1,0
6114,6087,1,0,0,0,1,0
2156,2227,1,0,0,0,1,0
504,130,1,0,0,1,0,0
1075,40812,1,0,0,0,1,0
3,663,1,0,0,0,0,1
235,1467,1,0,0,1,0,0
12132,415,1,0.00912,0.009789609274366680978960927437,1,0,0
8835,1186,1,0.0008,0.001599360255897640943622550980,1,0,0
108,42,1,0.00342,0.006521739130434782608695652174,1,0,0
8373,1627,1,0,0,1,0,0
1436,1301,1,0,0,0,1,0
12,1418,1,0,0,1,0,0
653,2670,1,0,0,0,1,0
33109,2362,1,0,0,0,1,0
1301,6992,1,0,0,0,0,1
47,4147,1,0,0,0,1,0
11102,327,1,0,0,1,0,0
918,7732,1,0,0,1,0,0
499,294,1,0.0775,0.1133040935672514619883040936,0,0,1
855,3911,1,0.0057,0.008547008547008547008547008547,1,0,0
3725,41133,1,0,0,1,0,0
29109,18303,1,0,0,0,1,0
14903,820,1,0,0,1,0,0
144,15,1,0.0057,0.008547008547008547008547008547,1,0,0
2995,13,1,0.0821,0.06858813700918964076858813701,1,0,0
503,6078,1,0,0,0,1,0
124,41,1,0.057,0.06451612903225806451612903226,0,0,1
408,5543,1,0,0,1,0,0
1110,1032,1,0,0,1,0,0
170,443,1,0,0,0,0,1
14,279,1,0,0,1,0,0
3385,7185,1,0,0,1,0,0
271,4589,1,0,0,1,0,0
355,13,1,0,0,0,1,0
2944,337,1,0,0,0,1,0
3183,6890,1,0,0,0,0,1
150,40,1,0,0,0,1,0
3037,398,1,0,0,1,0,0
14167,1075,1,0,0,1,0,0
2581,332,1,0,0,0,0,1
266,6158,1,0,0,0,1,0
1064,379,1,0.00171,0.003947368421052631578947368421,1,0,0
631,15,1,0,0,0,0,1
3691,20923,1,0,0,1,0,0
1083,12100,1,0,0,0,1,0
337,716,1,0,0,0,1,0
2057,936,1,0,0,1,0,0
1301,790,1,0,0,0,1,0
1322,20784,1,0,0,0,1,0
991,512,1,0,0,1,0,0
19628,420,1,0,0,0,1,0
5287,338,1,0,0,1,0,0
762,2288,1,0.0371,0.07748538011695906432748538012,0,1,0
10131,13025,1,0,0,0,0,1
750,2055,1,0,0,1,0,0
8698,1304,1,0.00114,0.002279088364654138344662135146,1,0,0
4561,2995,1,0,0,0,1,0
11915,603,1,0,0,1,0,0
642,33330,1,0,0,1,0,0
5220,88,1,0,0,0,1,0
467,9007,1,0,0,0,1,0
41810,936,1,0,0,1,0,0
2784,2425,1,0,0,1,0,0
281,13,1,0,0,0,1,0
2439,41494,1,0,0,1,0,0
151,164,1,0,0,1,0,0
11,18,1,0.00342,0.006837265093962415033986405438,1,0,0
2293,740,1,0,0,0,1,0
1293,164,1,0.0257,0.05855547960811118705855547961,1,0,0
1037,419,2,0.0182,0.03712770297837617299061607507,1,1,0
3345,8602,1,0,0,1,0,0
1159,6600,1,0,0,1,0,0
1269,7394,1,0,0,1,0,0
4785,294,1,0,0,1,0,0
6692,13484,1,0,0,1,0,0
257,419,1,0,0,1,0,0
19005,2311,1,0.00855,0.01973684210526315789473684211,0,1,0
368,142,1,0,0,0,1,0
419,6321,1,0,0,1,0,0
1017,1082,1,0,0,0,1,0
2783,19744,1,0,0,1,0,0
441,7185,1,0,0,0,0,1
618,2861,1,0,0,1,0,0
1533,472,1,0,0,1,0,0
3,447,1,0,0,1,0,0
2972,855,2,0,0,2,0,0
33571,6992,1,0,0,0,1,0
3234,128,1,0,0,1,0,0
21942,1091,1,0,0,1,0,0
3728,2282,1,0,0,1,0,0
22781,714,1,0,0,1,0,0
9465,3508,1,0,0,1,0,0
3679,1627,1,0,0,1,0,0
3886,6992,1,0,0,1,0,0
42,829,1,0,0,0,1,0
472,24,1,0,0,0,0,1
1083,7074,1,0,0,0,0,1
11831,237,1,0.00456,0.009523809523809523809523809524,0,1,0
331,11,1,0,0,1,0,0
2420,11855,1,0,0,1,0,0
826,1176,1,0,0,0,1,0
22010,1091,1,0,0,0,1,0
468,595,1,0,0,0,1,0
36757,7975,1,0,0,1,0,0
13726,2598,1,0,0,0,0,1
122,4085,1,0,0,1,0,0
29,16,1,0,0,0,1,0
1199,2977,1,0,0,0,0,1
1421,1411,1,0,0,1,0,0
1242,155,1,0,0,1,0,0
3057,3789,1,0,0,1,0,0
32013,252,1,0,0,0,1,0
54331,232,1,0,0,1,0,0
2503,26740,1,0,0,0,1,0
678,86,1,0.0171,0.03947368421052631578947368421,1,0,0
56966,416,1,0,0,1,0,0
1047,642,1,0,0,0,0,1
931,173,1,0,0,1,0,0
294,15541,1,0.0798,0.09210526315789473684210526316,0,0,1
4,143,1,0,0,1,0,0
1047,430,1,0,0,1,0,0
861,121,1,0,0,0,1,0
1411,62,1,0,0,0,1,0
367,405,1,0,0,0,1,0
3368,45275,1,0,0,0,0,1
37,36,1,0.0285,0.04166666666666666666666666667,1,0,0
12019,1083,1,0,0,1,0,0
1083,3930,1,0,0,0,1,0
447,3725,1,0.00912,0.005925925925925925925925925926,0,1,0
197,113,1,0.00342,0.007894736842105263157894736842,0,1,0
3342,1511,1,0,0,0,1,0
16245,21957,1,0,0,1,0,0
713,8835,1,0,0,0,1,0
1181,3057,1,0,0,0,1,0
11300,2293,1,0,0,0,1,0
3385,1112,1,0,0,1,0,0
405,1061,1,0,0,0,0,1
1084,398,1,0.0103,0.009611795446061963419186263531,0,1,0
1091,6630,1,0,0,0,0,1
18477,6414,1,0,0,1,0,0
589,11250,1,0,0,1,0,0
599,27901,1,0,0,1,0,0
9554,999,1,0,0,1,0,0
417,8728,1,0,0,0,0,1
2814,235,1,0,0,1,0,0
683,866,1,0,0,0,1,0
8142,2995,1,0,0,0,1,0
2578,984,1,0,0,1,0,0
6676,7733,1,0,0,0,1,0
2995,2441,2,0.00456,0.01052631578947368421052631579,0,2,0
4594,2984,1,0,0,1,0,0
3508,3315,1,0,0,1,0,0
120,11675,1,0,0,1,0,0
27347,252,1,0,0,1,0,0
3008,281,1,0,0,0,1,0
3055,148,1,0,0,1,0,0
1390,2477,1,0,0,1,0,0
660,790,1,0,0,1,0,0
119,355,1,0.00257,0.005855547960811118705855547961,1,0,0
776,660,1,0.0228,0.009009009009009009009009009009,1,0,0
190,1268,1,0,0,0,0,1
347,7042,1,0,0,0,1,0
3911,200,1,0,0,1,0,0
281,1050,1,0.1596,0.06306306306306306306306306306,1,0,0
1082,1095,1,0,0,0,1,0
290,12,1,0.0798,0.1818181818181818181818181818,1,0,0
697,28596,1,0,0,1,0,0
3342,2740,1,0,0,0,1,0
13607,595,1,0,0,1,0,0
16,13505,1,0.0114,0.02173913043478260869565217391,0,1,0
10484,518,1,0,0,0,0,1
5546,349,1,0,0,1,0,0
5220,10816,1,0,0,0,0,1
931,8054,1,0,0,1,0,0
2995,6478,1,0,0,1,0,0
2311,1304,1,0,0,1,0,0
1533,2929,1,0,0,1,0,0
7185,13499,1,0,0,0,1,0
324,447,1,0.00513,0.003333333333333333333333333333,0,1,0
252,8728,1,0,0,1,0,0
1897,377,1,0,0,0,1,0
3772,354,1,0,0,1,0,0
714,9168,1,0,0,0,1,0
720,449,1,0.0267,0.05576441102756892230576441103,0,1,0
6808,2566,1,0,0,1,0,0
2984,2441,1,0,0,0,1,0
11215,999,1,0,0,1,0,0
11147,7185,1,0,0,0,1,0
410,7466,1,0,0,1,0,0
2457,25380,1,0,0,1,0,0
641,13,1,0,0,0,1,0
631,6683,1,0,0,1,0,0
13839,3057,1,0.00399,0.003723404255319148936170212766,1,0,0
825,902,1,0,0,1,0,0
281,2921,1,0.0205,0.04281537176274018379281537176,1,0,0
2448,134,1,0,0,0,0,1
68,86,1,0,0,1,0,0
1159,383,1,0.0171,0.03418632546981207516993202719,1,0,0
8493,2995,1,0,0,1,0,0
1134,1465,1,0.00143,0.0005650387229334597755650387229,1,0,0
1087,152,1,0,0,0,0,1
2410,4961,1,0.00228,0.001980198019801980198019801980,0,1,0
9961,2696,1,0,0,0,1,0
2784,798,1,0,0,0,0,1
7178,1005,1,0,0,1,0,0
2441,371,1,0,0,0,0,1
7179,4297,1,0,0,0,0,1
14171,855,1,0.0137,0.01581255771006463527239150508,1,0,0
2619,800,1,0,0,1,0,0
543,3057,1,0.0399,0.05982905982905982905982905983,0,1,0
498,2761,1,0,0,0,0,1
4787,1147,1,0,0,1,0,0
11126,14589,1,0,0,1,0,0
405,1032,1,0,0,0,0,1
3182,6996,1,0,0,0,0,1
7014,42,1,0.0114,0.02666666666666666666666666667,1,0,0
35,79,1,0,0,1,0,0
167,86,1,0,0,1,0,0
1083,11745,1,0,0,1,0,0
8519,1084,1,0.0228,0.009009009009009009009009009009,1,0,0
18303,29109,1,0,0,0,0,1
23826,29,1,0,0,1,0,0
618,114,1,0,0,0,0,1
1031,1010,1,0,0,0,1,0
82,301,1,0,0,0,0,1
12302,18301,1,0,0,0,1,0
504,499,1,0,0,0,1,0
969,368,1,0.0228,0.04761904761904761904761904762,0,0,1
6764,918,1,0.00171,0.001111111111111111111111111111,1,0,0
4603,7178,1,0,0,0,0,1
447,48,1,0,0,1,0,0
441,45276,1,0,0,0,1,0
6716,2944,1,0,0,1,0,0
33439,5220,1,0,0,1,0,0
660,2477,1,0,0,0,1,0
4341,410,1,0,0,0,1,0
430,1003,1,0,0,0,1,0
681,167,1,0.0456,0.03809523809523809523809523810,0,1,0
1184,164,1,0.0103,0.02346776030986557302346776031,1,0,0
983,820,1,0.00428,0.003994027622247107129525942516,1,0,0
294,3368,1,0,0,0,0,1
20698,420,1,0,0,1,0,0
15,1109,1,0,0,0,0,1
337,10532,1,0,0,1,0,0
5650,5219,1,0,0,1,0,0
10484,540,1,0,0,0,1,0
4441,18420,1,0,0,0,1,0
25032,28643,1,0,0,1,0,0
458,4097,1,0,0,1,0,0
6996,32036,1,0,0,0,1,0
1073,1147,1,0,0,0,1,0
5220,35415,1,0,0,1,0,0
114,614,1,0.016,0.006322111585269480006322111585,0,0,1
34522,1436,1,0,0,1,0,0
829,2672,1,0,0,0,1,0
4064,142,1,0,0,1,0,0
3301,33,1,0,0,0,1,0
1411,347,1,0,0,1,0,0
3391,21957,1,0,0,0,0,1
33,10131,1,0,0,1,0,0
13509,475,1,0,0,0,0,1
2580,1421,1,0.0125,0.02610693400167084377610693400,1,0,0
133,602,1,0,0,0,1,0
2639,2524,1,0,0,1,0,0
6992,10468,1,0,0,1,0,0
683,9875,1,0,0,0,0,1
141,17467,1,0,0,1,0,0
169,12,1,0,0,0,1,0
141,288,1,0,0,0,1,0
332,11008,1,0,0,1,0,0
408,607,1,0,0,1,0,0
941,1038,1,0,0,1,0,0
265,255,1,0,0,0,1,0
370,985,1,0,0,1,0,0
641,150,1,0.0114,0.007407407407407407407407407407,0,0,1
239,873,1,0,0,0,1,0
273,14520,1,0,0,1,0,0
512,720,1,0,0,0,1,0
1049,2698,1,0,0,0,1,0
3230,58,1,0,0,1,0,0
30058,130,1,0,0,1,0,0
972,379,1,0,0,1,0,0
2573,3385,1,0,0,1,0,0
4057,12438,1,0,0,0,1,0
1158,750,1,0.0228,0.04558176729308276689324270292,1,0,0
566,3523,1,0,0,0,1,0
500,235,1,0,0,0,1,0
327,4603,1,0,0,0,1,0
265,273,1,0,0,0,1,0
1897,8541,1,0,0,0,1,0
826,2257,1,0,0,0,1,0
984,338,1,0,0,0,1,0
8,82,1,0,0,1,0,0
630,1387,1,0,0,0,1,0
1091,119,1,0,0,1,0,0
80,4947,1,0,0,1,0,0
25243,1465,1,0,0,0,1,0
6676,3176,1,0,0,0,0,1
520,1111,1,0,0,0,1,0
339,368,1,0,0,0,1,0
3368,309,1,0,0,1,0,0
4102,1388,1,0.00057,0.0006578947368421052631578947368,1,0,0
4441,27868,1,0,0,0,0,1
2672,32079,1,0,0,1,0,0
4000,62,1,0,0,1,0,0
27,398,1,0,0,0,0,1
11117,1321,1,0,0,0,1,0
1082,868,1,0.0239,0.03583745689008846903583745689,0,1,0
3008,1302,1,0,0,1,0,0
1230,995,1,0.0308,0.07109879963065558633425669437,1,0,0
512,2503,1,0.00462,0.01066481994459833795013850416,0,1,0
993,666,1,0,0,0,1,0
4391,172,1,0,0,0,1,0
902,3325,1,0.00456,0.001801801801801801801801801802,1,0,0
200,9251,1,0,0,1,0,0
1426,9715,1,0,0,1,0,0
1433,3396,1,0,0,1,0,0
2282,86,1,0.0171,0.03571428571428571428571428571,0,1,0
1102,833,1,0.00148,0.001675155631013016411997736276,1,0,0
1073,2952,1,0,0,0,0,1
6414,932,1,0,0,1,0,0
2125,2423,1,0,0,1,0,0
16795,2867,1,0,0,0,1,0
5312,969,1,0.00086,0.0009926131117266851338873499538,1,0,0
697,41194,1,0,0,1,0,0
2700,10688,1,0,0,0,0,1
18,3709,1,0,0,1,0,0
28956,605,1,0,0,0,1,0
368,4053,1,0,0,0,1,0
5650,237,1,0,0,1,0,0
5619,16247,1,0,0,0,1,0
14758,128,1,0,0,0,1,0
28098,1186,1,0,0,1,0,0
419,336,1,0,0,1,0,0
14778,28956,1,0,0,1,0,0
2995,4769,1,0,0,0,1,0
2293,197,1,0,0,0,1,0
931,989,1,0,0,1,0,0
3679,1075,1,0,0,1,0,0
14178,1186,1,0,0,1,0,0
2067,1158,1,0,0,1,0,0
16104,503,1,0,0,1,0,0
2984,413,1,0,0,0,1,0
2231,14,1,0,0,1,0,0
2727,371,1,0.00396,0.004570637119113573407202216066,0,1,0
2239,126,1,0,0,0,0,1
1507,152,1,0,0,0,1,0
199,273,1,0,0,1,0,0
257,3,1,0.00684,0.007741935483870967741935483871,0,1,0
150,610,1,0,0,0,0,1
1426,9267,1,0,0,1,0,0
10484,589,1,0,0,0,1,0
6,27187,1,0,0,1,0,0
2481,868,1,0,0,0,0,1
1897,540,1,0,0,0,1,0
1038,533,1,0,0,1,0,0
4172,2921,1,0.0000057,0.00001190476190476190476190476190,1,0,0
5,422,1,0,0,1,0,0
130,46830,1,0,0,1,0,0
3522,1025,1,0,0,1,0,0
