source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
566,2783,5,0,0,3,2,0,0,0,0,0,0,0
868,4064,1,0,0,0,1,0,0,0,0,0,0,0
399,3008,3,0,0,3,0,0,0,0,0,0,0,0
2374,11751,2,0,0,2,0,0,0,0,0,0,0,0
7378,10632,1,0,0,1,0,0,0,0,0,0,0,0
204,820,3,0.02,0.022637238,1,1,1,0.02,0,0,0.022637238,0,0
504,148,1,0.0114,0.025974026,1,0,0,0.0114,0,0,0.025974026,0,0
36,1467,3,0.0041,0.001620041,1,0,2,0.0041,0,0,0.001620041,0,0
281,512,2,0.0268,0.022389307,1,1,0,0,0.0268,0,0,0.022389307,0
511,873,2,0.0114,0.025974026,1,1,0,0,0.0114,0,0,0.025974026,0
6600,336,2,0,0,2,0,0,0,0,0,0,0,0
4061,252,3,0,0,3,0,0,0,0,0,0,0,0
3892,306,1,0,0,1,0,0,0,0,0,0,0,0
13,131,2,0.3876,0.447368421,0,2,0,0,0.3876,0,0,0.447368421,0
289,350,8,0.0128,0.025589764,5,3,0,0.0128,0,0,0.025589764,0,0
940,142,1,0,0,0,1,0,0,0,0,0,0,0
8817,200,3,0,0,3,0,0,0,0,0,0,0,0
631,352,3,0,0,2,0,1,0,0,0,0,0,0
2241,447,1,0.00228,0.004761905,0,1,0,0,0.00228,0,0,0.004761905,0
4031,1038,1,0,0,1,0,0,0,0,0,0,0,0
1071,148,3,0.285,0.576746046,2,1,0,0.171,0.114,0,0.348837209,0.227908836,0
1050,2698,2,0.114,0.166666667,0,2,0,0,0.114,0,0,0.166666667,0
126,1467,4,0,0,2,1,1,0,0,0,0,0,0
27190,714,1,0.0228,0.014814815,0,1,0,0,0.0228,0,0,0.014814815,0
5546,6380,4,0,0,2,2,0,0,0,0,0,0,0
1301,19060,1,0,0,0,1,0,0,0,0,0,0,0
1701,2503,3,0,0,2,1,0,0,0,0,0,0,0
3593,2783,4,0.00456,0.009116353,2,1,1,0.00456,0,0,0.009116353,0,0
2293,11282,2,0,0,1,1,0,0,0,0,0,0,0
157,964,1,0.0456,0.105263158,1,0,0,0.0456,0,0,0.105263158,0,0
7378,2425,4,0.0008,0.000694806,3,1,0,0.0008,0,0,0.000694806,0,0
964,2703,1,0,0,1,0,0,0,0,0,0,0,0
418,5570,1,0,0,1,0,0,0,0,0,0,0,0
405,466,4,0.00074,0.000794332,4,0,0,0.00074,0,0,0.000794332,0,0
9007,16296,1,0,0,1,0,0,0,0,0,0,0,0
993,5648,1,0,0,1,0,0,0,0,0,0,0,0
10484,449,3,0.0228,0.024687337,1,2,0,0,0.0228,0,0,0.024687337,0
1039,3234,1,0,0,1,0,0,0,0,0,0,0,0
6767,367,4,0,0,4,0,0,0,0,0,0,0,0
16245,26641,2,0,0,2,0,0,0,0,0,0,0,0
55924,9007,1,0,0,0,1,0,0,0,0,0,0,0
159,252,2,0.0251,0.023422919,2,0,0,0.0251,0,0,0.023422919,0,0
873,1194,2,0,0,2,0,0,0,0,0,0,0,0
358,1132,4,0.049,0.040935673,2,2,0,0.0148,0.0342,0,0.012364244,0.028571429,0
979,5227,1,0,0,1,0,0,0,0,0,0,0,0
786,653,1,0,0,0,1,0,0,0,0,0,0,0
501,1237,1,0.016,0.006322112,1,0,0,0.016,0,0,0.006322112,0,0
41,80,3,0,0,2,1,0,0,0,0,0,0,0
714,46,4,0,0,3,1,0,0,0,0,0,0,0
543,350,5,0,0,4,0,1,0,0,0,0,0,0
130,27568,7,0,0,5,1,1,0,0,0,0,0,0
403,798,5,0,0,3,1,1,0,0,0,0,0,0
223,2776,1,0,0,0,1,0,0,0,0,0,0,0
4159,252,3,0,0,3,0,0,0,0,0,0,0,0
1264,1511,3,0,0,1,0,2,0,0,0,0,0,0
122,6227,1,0,0,1,0,0,0,0,0,0,0,0
22,1071,2,0,0,1,0,1,0,0,0,0,0,0
31,355,9,0.1242,0.249219322,7,1,1,0.1242,0,0,0.249219322,0,0
2655,5,3,0,0,3,0,0,0,0,0,0,0,0
7097,2441,1,0,0,1,0,0,0,0,0,0,0,0
458,398,6,0.0718,0.143542583,2,1,3,0.0718,0,0,0.143542583,0,0
6631,1429,2,0.01854,0.02780027,2,0,0,0.01854,0,0,0.02780027,0,0
40,159,2,0.00798,0.005185185,1,1,0,0,0.00798,0,0,0.005185185,0
371,825,1,0,0,1,0,0,0,0,0,0,0,0
9465,2424,1,0,0,1,0,0,0,0,0,0,0,0
62,814,11,0.00342,0.005697892,6,5,0,0.00228,0.00114,0,0.003418803,0.002279088,0
16704,932,6,0.11172,0.074285714,1,2,3,0,0.1026,0.00912,0,0.066666667,0.007619048
632,936,1,0,0,0,1,0,0,0,0,0,0,0
90,266,1,0,0,1,0,0,0,0,0,0,0,0
2421,979,2,0,0,1,1,0,0,0,0,0,0,0
82,13,4,0.1311,0.27800938,0,4,0,0,0.1311,0,0,0.27800938,0
24,9636,1,0,0,0,0,1,0,0,0,0,0,0
12065,14589,1,0,0,1,0,0,0,0,0,0,0,0
24575,5228,1,0,0,0,1,0,0,0,0,0,0,0
18950,410,1,0,0,1,0,0,0,0,0,0,0,0
2431,720,11,0,0,11,0,0,0,0,0,0,0,0
355,1110,2,0.0129,0.026942356,2,0,0,0.0129,0,0,0.026942356,0,0
19,5380,1,0,0,1,0,0,0,0,0,0,0,0
12,631,3,0.627,0.247747748,3,0,0,0.627,0,0,0.247747748,0,0
416,38290,1,0,0,1,0,0,0,0,0,0,0,0
12,8652,1,0,0,0,0,1,0,0,0,0,0,0
430,4171,3,0,0,3,0,0,0,0,0,0,0,0
10314,485,1,0,0,1,0,0,0,0,0,0,0,0
3551,6585,2,0,0,2,0,0,0,0,0,0,0,0
119,1083,1,0.0285,0.018518519,0,1,0,0,0.0285,0,0,0.018518519,0
27,86,6,0.16245,0.300213022,4,2,0,0.0969,0.06555,0,0.160655351,0.139557671,0
1003,371,3,0.10628,0.152745708,1,1,1,0,0.0983,0.00798,0,0.14371345,0.009032258
3205,11282,2,0,0,0,2,0,0,0,0,0,0,0
164,1098,6,0.00684,0.013043478,6,0,0,0.00684,0,0,0.013043478,0,0
4297,2420,5,0.00194,0.004478301,2,3,0,0,0.00194,0,0,0.004478301,0
583,371,3,0.1174,0.076283301,3,0,0,0.1174,0,0,0.076283301,0,0
379,405,5,0.2702,0.534341172,1,3,1,0.1425,0.1277,0,0.328947368,0.205393804,0
46,379,3,0.02054,0.011796287,1,2,0,0,0.02054,0,0,0.011796287,0
16795,1158,1,0,0,1,0,0,0,0,0,0,0,0
667,1290,3,0,0,1,2,0,0,0,0,0,0,0
379,1150,5,0,0,5,0,0,0,0,0,0,0,0
294,2,1,0,0,1,0,0,0,0,0,0,0,0
3551,163,1,0,0,0,0,1,0,0,0,0,0,0
2862,1268,1,0,0,1,0,0,0,0,0,0,0,0
1181,3008,2,0.0222,0.02382997,2,0,0,0.0222,0,0,0.02382997,0,0
130,244,1,0,0,0,0,1,0,0,0,0,0,0
16795,995,2,0.00342,0.002222222,0,2,0,0,0.00342,0,0,0.002222222,0
1386,195,1,0.0057,0.013157895,1,0,0,0.0057,0,0,0.013157895,0,0
533,15,2,0.2337,0.195426686,1,1,0,0.228,0.0057,0,0.19047619,0.004950495,0
12066,8835,1,0,0,1,0,0,0,0,0,0,0,0
3336,2503,11,0,0,7,3,1,0,0,0,0,0,0
416,1025,10,0.0171,0.034883721,5,2,3,0,0,0.0171,0,0,0.034883721
82,48,3,0.00365,0.007390067,2,1,0,0.00137,0.00228,0,0.002738904,0.004651163,0
653,6269,4,0,0,3,1,0,0,0,0,0,0,0
1433,157,5,0.00285,0.005813953,3,1,1,0,0,0.00285,0,0,0.005813953
336,3325,4,0,0,4,0,0,0,0,0,0,0,0
347,417,3,0,0,2,1,0,0,0,0,0,0,0
8817,467,6,0,0,6,0,0,0,0,0,0,0,0
289,677,9,0.08005,0.090086316,3,4,2,0.0342,0.02875,0.0171,0.031914894,0.042213975,0.015957447
2696,2410,2,0,0,1,1,0,0,0,0,0,0,0
1184,383,1,0,0,1,0,0,0,0,0,0,0,0
13562,1038,4,0,0,3,1,0,0,0,0,0,0,0
130,46777,1,0,0,0,0,1,0,0,0,0,0,0
449,2751,1,0,0,1,0,0,0,0,0,0,0,0
289,3205,2,0.0057,0.011904762,0,2,0,0,0.0057,0,0,0.011904762,0
2990,10331,1,0,0,1,0,0,0,0,0,0,0,0
1755,3336,2,0,0,1,1,0,0,0,0,0,0,0
6269,5220,2,0,0,2,0,0,0,0,0,0,0,0
11609,10044,1,0,0,1,0,0,0,0,0,0,0,0
2861,1096,4,0.00456,0.001801802,0,3,1,0,0,0.00456,0,0,0.001801802
1043,338,1,0.0228,0.053333333,1,0,0,0.0228,0,0,0.053333333,0,0
677,1003,6,0.0513,0.058064516,3,2,1,0,0.0513,0,0,0.058064516,0
290,1041,2,0,0,1,1,0,0,0,0,0,0,0
932,2703,3,0.00114,0.002631579,1,1,1,0.00114,0,0,0.002631579,0,0
2457,12384,1,0,0,1,0,0,0,0,0,0,0,0
6082,2696,5,0,0,4,1,0,0,0,0,0,0,0
164,4,1,0,0,0,1,0,0,0,0,0,0,0
20063,1321,1,0,0,1,0,0,0,0,0,0,0,0
3183,1082,1,0,0,0,1,0,0,0,0,0,0,0
5572,8054,1,0,0,1,0,0,0,0,0,0,0,0
321,1416,1,0.0399,0.015765766,1,0,0,0.0399,0,0,0.015765766,0,0
4102,1025,4,0,0,2,1,1,0,0,0,0,0,0
60,157,2,0.0171,0.014285714,0,2,0,0,0.0171,0,0,0.014285714,0
1083,1005,1,0,0,0,1,0,0,0,0,0,0,0
600,19083,1,0,0,1,0,0,0,0,0,0,0,0
4085,1005,2,0,0,2,0,0,0,0,0,0,0,0
4297,4750,1,0,0,1,0,0,0,0,0,0,0,0
410,1010,34,0.3078,0.347896093,19,10,5,0.2166,0.0912,0,0.25,0.097896093,0
199,1050,1,0.0342,0.028571429,0,1,0,0,0.0342,0,0,0.028571429,0
2296,150,3,0,0,1,2,0,0,0,0,0,0,0
11609,25,1,0.00399,0.008139535,1,0,0,0.00399,0,0,0.008139535,0,0
1083,2477,1,0,0,0,1,0,0,0,0,0,0,0
200,404,4,0,0,4,0,0,0,0,0,0,0,0
21218,2477,2,0,0,2,0,0,0,0,0,0,0,0
845,924,6,0.00171,0.003947368,0,3,3,0,0.00171,0,0,0.003947368,0
605,10693,1,0,0,0,0,1,0,0,0,0,0,0
14,3183,1,0,0,0,1,0,0,0,0,0,0,0
1211,3008,1,0,0,1,0,0,0,0,0,0,0,0
4084,130,2,0,0,1,0,1,0,0,0,0,0,0
13562,46,7,0,0,7,0,0,0,0,0,0,0,0
16795,34148,3,0,0,2,1,0,0,0,0,0,0,0
121,11749,1,0.00969,0.022368421,1,0,0,0.00969,0,0,0.022368421,0,0
5026,28643,2,0,0,2,0,0,0,0,0,0,0,0
82,24,4,0.02736,0.034220675,1,3,0,0.0171,0.01026,0,0.018355517,0.015865158,0
6380,6541,1,0,0,1,0,0,0,0,0,0,0,0
985,159,1,0,0,1,0,0,0,0,0,0,0,0
370,984,1,0,0,1,0,0,0,0,0,0,0,0
779,62,6,0,0,4,2,0,0,0,0,0,0,0
7042,128,1,0,0,1,0,0,0,0,0,0,0,0
144,4507,1,0,0,0,1,0,0,0,0,0,0,0
3551,541,3,0,0,1,0,2,0,0,0,0,0,0
266,2157,5,0,0,4,1,0,0,0,0,0,0,0
5,931,1,0,0,0,1,0,0,0,0,0,0,0
10167,157,1,0,0,0,1,0,0,0,0,0,0,0
984,379,2,0.0257,0.051379448,1,1,0,0,0.0257,0,0,0.051379448,0
403,234,5,0,0,3,1,1,0,0,0,0,0,0
1090,429,1,0,0,1,0,0,0,0,0,0,0,0
720,244,2,0.2337,0.221864502,0,1,1,0,0.2166,0.0171,0,0.20212766,0.019736842
4590,11194,1,0,0,0,0,1,0,0,0,0,0,0
5225,1321,9,0,0,1,8,0,0,0,0,0,0,0
458,4361,4,0,0,4,0,0,0,0,0,0,0,0
152,675,1,0,0,0,1,0,0,0,0,0,0,0
18,11,1,0.513,0.428571429,1,0,0,0.513,0,0,0.428571429,0,0
16795,585,1,0,0,1,0,0,0,0,0,0,0,0
19,416,5,0,0,1,3,1,0,0,0,0,0,0
669,2722,2,0.02848,0.016473491,1,1,0,0.0205,0.00798,0,0.013320338,0.003153153,0
65,2531,1,0,0,0,0,1,0,0,0,0,0,0
524,2448,1,0,0,0,1,0,0,0,0,0,0,0
266,8394,2,0,0,2,0,0,0,0,0,0,0,0
368,1084,5,0.03988,0.074071704,1,4,0,0,0.03988,0,0,0.074071704,0
1025,931,1,0,0,1,0,0,0,0,0,0,0,0
1053,936,2,0,0,0,2,0,0,0,0,0,0,0
5543,1387,1,0,0,1,0,0,0,0,0,0,0,0
266,11609,2,0,0,1,0,1,0,0,0,0,0,0
2292,23667,1,0,0,1,0,0,0,0,0,0,0,0
543,399,4,0.0388,0.025211176,2,2,0,0,0.0388,0,0,0.025211176,0
6574,2253,1,0,0,1,0,0,0,0,0,0,0,0
27050,1627,1,0,0,1,0,0,0,0,0,0,0,0
1161,273,1,0,0,1,0,0,0,0,0,0,0,0
1041,3911,2,0,0,2,0,0,0,0,0,0,0,0
2639,8827,1,0,0,1,0,0,0,0,0,0,0,0
1321,6541,2,0,0,2,0,0,0,0,0,0,0,0
9007,4363,1,0,0,0,1,0,0,0,0,0,0,0
6414,6993,8,0,0,3,5,0,0,0,0,0,0,0
40181,449,5,0,0,5,0,0,0,0,0,0,0,0
28956,35415,1,0,0,0,0,1,0,0,0,0,0,0
164,512,4,0.0502,0.104845447,3,0,1,0.0502,0,0,0.104845447,0,0
221,121,1,0.0114,0.026666667,0,1,0,0,0.0114,0,0,0.026666667,0
409,199,1,0,0,1,0,0,0,0,0,0,0,0
11194,12817,5,0,0,5,0,0,0,0,0,0,0,0
583,1421,3,0,0,3,0,0,0,0,0,0,0,0
3733,2698,9,0,0,6,3,0,0,0,0,0,0,0
141,2323,8,0.04076,0.085380117,6,2,0,0.00827,0.03249,0,0.017522974,0.067857143,0
58,202,1,0,0,1,0,0,0,0,0,0,0,0
144,31297,1,0,0,1,0,0,0,0,0,0,0,0
403,1228,6,0,0,6,0,0,0,0,0,0,0,0
1465,4864,2,0,0,2,0,0,0,0,0,0,0,0
1160,2639,1,0,0,0,1,0,0,0,0,0,0,0
2079,21597,1,0,0,0,0,1,0,0,0,0,0,0
531,398,1,0,0,1,0,0,0,0,0,0,0,0
631,53,1,0,0,1,0,0,0,0,0,0,0,0
989,1194,1,0,0,0,0,1,0,0,0,0,0,0
5219,8696,2,0,0,2,0,0,0,0,0,0,0,0
1075,429,4,0,0,1,1,2,0,0,0,0,0,0
18105,18303,2,0,0,2,0,0,0,0,0,0,0,0
281,25580,3,0,0,1,2,0,0,0,0,0,0,0
3899,6676,1,0,0,0,1,0,0,0,0,0,0,0
347,162,3,0.0365,0.085380117,2,0,1,0.0365,0,0,0.085380117,0,0
6922,2180,1,0,0,1,0,0,0,0,0,0,0,0
58,13293,1,0,0,1,0,0,0,0,0,0,0,0
2079,1837,3,0,0,1,1,1,0,0,0,0,0,0
148,762,3,0.2805,0.340748002,2,1,0,0.2463,0.0342,0,0.262825924,0.077922078,0
7567,7975,1,0,0,1,0,0,0,0,0,0,0,0
862,22294,2,0,0,2,0,0,0,0,0,0,0,0
762,410,1,0,0,1,0,0,0,0,0,0,0,0
1184,1417,13,0.00171,0.004,11,1,1,0.00171,0,0,0.004,0,0
936,170,3,0.00171,0.004,1,1,1,0,0,0.00171,0,0,0.004
1387,4361,1,0,0,1,0,0,0,0,0,0,0,0
32791,58,1,0,0,1,0,0,0,0,0,0,0,0
2439,6672,4,0,0,3,1,0,0,0,0,0,0,0
1123,22,5,0.1516,0.243421053,2,2,1,0,0.1516,0,0,0.243421053,0
430,1025,6,0.0798,0.162790698,2,2,2,0.0798,0,0,0.162790698,0,0
683,48,2,0.01714,0.016499582,2,0,0,0.01714,0,0,0.016499582,0,0
3345,2431,2,0,0,0,2,0,0,0,0,0,0,0
6678,6418,3,0,0,0,3,0,0,0,0,0,0,0
419,552,7,0,0,7,0,0,0,0,0,0,0,0
379,3696,2,0,0,1,0,1,0,0,0,0,0,0
417,273,3,0.0855,0.160481332,1,2,0,0.0456,0.0399,0,0.068376068,0.092105263,0
1284,306,8,0,0,6,2,0,0,0,0,0,0,0
152,3205,5,0,0,2,1,2,0,0,0,0,0,0
12374,126,1,0,0,1,0,0,0,0,0,0,0,0
210,2410,1,0.1197,0.25,1,0,0,0.1197,0,0,0.25,0,0
467,631,1,0,0,1,0,0,0,0,0,0,0,0
1387,839,2,0,0,1,1,0,0,0,0,0,0,0
384,3057,3,0,0,3,0,0,0,0,0,0,0,0
1132,349,3,0,0,2,1,0,0,0,0,0,0,0
720,585,4,0.0656,0.054803676,2,2,0,0,0.0656,0,0,0.054803676,0
1507,740,1,0,0,0,1,0,0,0,0,0,0,0
132,500,9,0,0,9,0,0,0,0,0,0,0,0
4750,5,1,0,0,1,0,0,0,0,0,0,0,0
447,3057,1,0,0,1,0,0,0,0,0,0,0,0
416,162,2,0.2394,0.178835979,1,1,0,0.114,0.1254,0,0.074074074,0.104761905,0
940,472,2,0.00342,0.002222222,0,2,0,0,0.00342,0,0,0.002222222,0
6195,4104,2,0,0,2,0,0,0,0,0,0,0,0
3690,3719,2,0,0,2,0,0,0,0,0,0,0,0
29842,1039,1,0,0,1,0,0,0,0,0,0,0,0
543,289,5,0.1733,0.361946533,0,3,2,0,0.1733,0,0,0.361946533,0
408,4083,1,0,0,0,1,0,0,0,0,0,0,0
697,365,2,0,0,1,1,0,0,0,0,0,0,0
8892,327,12,0,0,9,1,2,0,0,0,0,0,0
1132,350,2,0,0,0,2,0,0,0,0,0,0,0
13607,845,1,0,0,0,1,0,0,0,0,0,0,0
855,244,3,0.1539,0.234257426,2,1,0,0.0855,0.0684,0,0.074257426,0.16,0
630,16795,6,0,0,3,2,1,0,0,0,0,0,0
3277,317,1,0.0319,0.066624896,1,0,0,0.0319,0,0,0.066624896,0,0
1148,180,2,0.00855,0.02,2,0,0,0.00855,0,0,0.02,0,0
740,845,4,0,0,0,4,0,0,0,0,0,0,0
8397,306,1,0,0,1,0,0,0,0,0,0,0,0
72,593,1,0,0,0,0,1,0,0,0,0,0,0
839,6195,5,0,0,2,2,1,0,0,0,0,0,0
1038,13562,4,0,0,3,1,0,0,0,0,0,0,0
862,607,7,0,0,4,1,2,0,0,0,0,0,0
1627,4255,1,0,0,0,0,1,0,0,0,0,0,0
1158,2969,7,0.0171,0.006756757,5,2,0,0,0.0171,0,0,0.006756757,0
132,631,2,0,0,2,0,0,0,0,0,0,0,0
5545,8685,2,0,0,2,0,0,0,0,0,0,0,0
512,1003,3,0.0604,0.081393176,1,0,2,0.0125,0,0.0479,0.026106934,0,0.055286242
22330,6574,1,0,0,1,0,0,0,0,0,0,0,0
5179,506,3,0,0,3,0,0,0,0,0,0,0,0
6993,10690,12,0,0,4,4,4,0,0,0,0,0,0
11127,49702,1,0,0,1,0,0,0,0,0,0,0,0
1020,1031,5,0.00428,0.009751652,4,0,1,0.00428,0,0,0.009751652,0,0
368,148,2,0.114,0.122370116,0,2,0,0,0.114,0,0,0.122370116,0
13225,367,1,0,0,1,0,0,0,0,0,0,0,0
1416,1159,4,0.0148,0.029588165,4,0,0,0.0148,0,0,0.029588165,0,0
2700,11121,1,0,0,0,1,0,0,0,0,0,0,0
354,9010,4,0,0,3,1,0,0,0,0,0,0,0
430,19,6,0,0,3,0,3,0,0,0,0,0,0
683,21957,4,0,0,4,0,0,0,0,0,0,0,0
1378,935,5,0,0,4,1,0,0,0,0,0,0,0
472,630,3,0,0,2,1,0,0,0,0,0,0,0
306,6251,1,0,0,1,0,0,0,0,0,0,0,0
985,466,10,0.0228,0.033333333,10,0,0,0.0228,0,0,0.033333333,0,0
271,383,1,0.0353,0.032941396,1,0,0,0.0353,0,0,0.032941396,0,0
384,1184,6,0,0,6,0,0,0,0,0,0,0,0
720,7769,3,0,0,1,2,0,0,0,0,0,0,0
498,7185,1,0,0,0,1,0,0,0,0,0,0,0
8541,1897,3,0,0,0,3,0,0,0,0,0,0,0
1049,367,5,0,0,3,1,1,0,0,0,0,0,0
566,1184,8,0.03876,0.070021505,7,1,0,0.03876,0,0,0.070021505,0,0
18544,2477,2,0,0,0,2,0,0,0,0,0,0,0
15,996,1,0,0,1,0,0,0,0,0,0,0,0
410,630,1,0,0,0,0,1,0,0,0,0,0,0
410,13285,1,0,0,0,0,1,0,0,0,0,0,0
1467,6,4,0,0,4,0,0,0,0,0,0,0,0
5192,11609,1,0,0,0,0,1,0,0,0,0,0,0
3696,1020,2,0,0,2,0,0,0,0,0,0,0,0
19789,7775,1,0,0,0,1,0,0,0,0,0,0,0
520,4286,1,0,0,0,0,1,0,0,0,0,0,0
11401,314,6,0,0,6,0,0,0,0,0,0,0,0
720,6418,2,0,0,1,0,1,0,0,0,0,0,0
3840,449,2,0,0,2,0,0,0,0,0,0,0,0
27458,19,1,0,0,1,0,0,0,0,0,0,0,0
265,1837,2,0,0,2,0,0,0,0,0,0,0,0
38,15,2,0.0171,0.014851485,2,0,0,0.0171,0,0,0.014851485,0,0
12005,697,6,0,0,3,3,0,0,0,0,0,0,0
862,6574,5,0.00171,0.003571429,4,0,1,0.00171,0,0,0.003571429,0,0
4772,244,1,0,0,1,0,0,0,0,0,0,0,0
585,720,5,0.1197,0.142760943,4,1,0,0.1197,0,0,0.142760943,0,0
856,4467,2,0,0,2,0,0,0,0,0,0,0,0
6574,839,2,0,0,2,0,0,0,0,0,0,0,0
399,1123,4,0.05162,0.107811195,3,1,0,0.049,0.00262,0,0.102339181,0.005472013,0
294,6414,1,0,0,0,1,0,0,0,0,0,0,0
4297,2425,4,0,0,3,1,0,0,0,0,0,0,0
347,1075,1,0,0,0,1,0,0,0,0,0,0,0
1148,1003,3,0,0,3,0,0,0,0,0,0,0,0
5225,4634,1,0,0,0,1,0,0,0,0,0,0,0
2462,417,1,0,0,1,0,0,0,0,0,0,0,0
5,6195,3,0,0,2,1,0,0,0,0,0,0,0
7179,25243,2,0,0,1,1,0,0,0,0,0,0,0
52,3,2,0.0228,0.046511628,0,2,0,0,0.0228,0,0,0.046511628,0
37276,2441,2,0,0,2,0,0,0,0,0,0,0,0
2362,21459,2,0.00439,0.006582696,1,1,0,0.00439,0,0,0.006582696,0,0
405,931,5,0.11864,0.228882705,1,4,0,0.0673,0.05134,0,0.155355494,0.073527211,0
336,40,1,0.0114,0.026315789,0,1,0,0,0.0114,0,0,0.026315789,0
192,114,1,0.0057,0.012987013,1,0,0,0.0057,0,0,0.012987013,0,0
9249,16795,1,0,0,1,0,0,0,0,0,0,0,0
1044,170,1,0.0171,0.011111111,1,0,0,0.0171,0,0,0.011111111,0,0
1386,4093,2,0,0,2,0,0,0,0,0,0,0,0
253,377,1,0,0,1,0,0,0,0,0,0,0,0
265,1301,3,0,0,0,3,0,0,0,0,0,0,0
289,595,2,0,0,1,0,1,0,0,0,0,0,0
336,11085,10,0,0,10,0,0,0,0,0,0,0,0
306,798,5,0,0,5,0,0,0,0,0,0,0,0
1533,3522,1,0,0,0,1,0,0,0,0,0,0,0
276,2921,6,0.00969,0.011184211,5,1,0,0.00969,0,0,0.011184211,0,0
797,7124,1,0,0,0,1,0,0,0,0,0,0,0
408,506,10,0.1539,0.112698413,10,0,0,0.1539,0,0,0.112698413,0,0
2448,714,3,0,0,1,2,0,0,0,0,0,0,0
1032,1020,6,0,0,3,1,2,0,0,0,0,0,0
660,16245,6,0,0,1,3,2,0,0,0,0,0,0
738,31,3,0.00456,0.010666667,3,0,0,0.00456,0,0,0.010666667,0,0
603,20877,1,0,0,1,0,0,0,0,0,0,0,0
3694,1110,1,0,0,1,0,0,0,0,0,0,0,0
583,738,2,0,0,2,0,0,0,0,0,0,0,0
5544,21720,1,0,0,1,0,0,0,0,0,0,0,0
12438,16613,1,0,0,0,1,0,0,0,0,0,0,0
1421,826,2,0,0,1,1,0,0,0,0,0,0,0
11194,144,5,0,0,5,0,0,0,0,0,0,0,0
172,543,3,0.0262,0.03928625,3,0,0,0.0262,0,0,0.03928625,0,0
833,11688,6,0,0,3,3,0,0,0,0,0,0,0
20923,3691,2,0,0,2,0,0,0,0,0,0,0,0
358,3537,1,0,0,1,0,0,0,0,0,0,0,0
609,1095,1,0,0,0,1,0,0,0,0,0,0,0
1083,1418,1,0,0,0,0,1,0,0,0,0,0,0
8718,2503,1,0,0,1,0,0,0,0,0,0,0,0
5358,1084,1,0,0,0,1,0,0,0,0,0,0,0
24,4,1,0,0,0,0,1,0,0,0,0,0,0
860,234,1,0,0,1,0,0,0,0,0,0,0,0
27,506,7,0.7524,0.428471328,1,3,3,0,0.5586,0.1938,0,0.351894752,0.076576577
339,6414,7,0.0137,0.027389044,2,2,3,0,0.0137,0,0,0.027389044,0
126,45468,3,0,0,2,1,0,0,0,0,0,0,0
122,105,1,0.00399,0.003333333,0,1,0,0,0.00399,0,0,0.003333333,0
383,403,7,0,0,6,1,0,0,0,0,0,0,0
2990,10679,2,0,0,1,1,0,0,0,0,0,0,0
25,50,2,0,0,0,0,2,0,0,0,0,0,0
1042,148,3,0,0,3,0,0,0,0,0,0,0,0
47,6320,5,0,0,5,0,0,0,0,0,0,0,0
16795,367,2,0,0,1,0,1,0,0,0,0,0,0
631,1003,4,0.0274,0.031013016,2,0,2,0,0,0.0274,0,0,0.031013016
663,1164,1,0.00912,0.008510638,0,1,0,0,0.00912,0,0,0.008510638,0
5179,276,1,0,0,1,0,0,0,0,0,0,0,0
331,255,1,0,0,1,0,0,0,0,0,0,0,0
42,82,3,0.0627,0.081746032,1,2,0,0,0.0627,0,0,0.081746032,0
3205,36,7,0.211,0.324650278,5,2,0,0.1084,0.1026,0,0.228905597,0.095744681,0
6418,4004,3,0,0,3,0,0,0,0,0,0,0,0
144,16996,1,0,0,1,0,0,0,0,0,0,0,0
159,122,1,0,0,0,1,0,0,0,0,0,0,0
327,5551,1,0,0,1,0,0,0,0,0,0,0,0
11116,1322,4,0,0,4,0,0,0,0,0,0,0,0
683,1531,1,0,0,1,0,0,0,0,0,0,0,0
420,48712,1,0,0,1,0,0,0,0,0,0,0,0
1038,27514,1,0,0,0,1,0,0,0,0,0,0,0
234,468,5,0,0,3,1,1,0,0,0,0,0,0
2,355,1,0.0057,0.006451613,0,0,1,0,0,0.0057,0,0,0.006451613
9010,13241,1,0,0,1,0,0,0,0,0,0,0,0
355,1071,5,0.049,0.102339181,0,3,2,0,0.049,0,0,0.102339181,0
13604,10483,1,0,0,1,0,0,0,0,0,0,0,0
2417,252,1,0.0188,0.012215724,1,0,0,0.0188,0,0,0.012215724,0,0
1111,235,4,0,0,4,0,0,0,0,0,0,0,0
683,1091,3,0,0,0,3,0,0,0,0,0,0,0
687,2282,3,0.0114,0.00952381,3,0,0,0.0114,0,0,0.00952381,0,0
1119,2394,1,0,0,0,0,1,0,0,0,0,0,0
152,10484,3,0,0,2,0,1,0,0,0,0,0,0
6630,449,5,0,0,3,2,0,0,0,0,0,0,0
289,195,1,0.00912,0.018604651,0,1,0,0,0.00912,0,0,0.018604651,0
10314,9074,2,0,0,2,0,0,0,0,0,0,0,0
1060,405,1,0,0,1,0,0,0,0,0,0,0,0
2410,281,1,0.2736,0.558139535,1,0,0,0.2736,0,0,0.558139535,0,0
1075,2241,2,0,0,0,1,1,0,0,0,0,0,0
4338,800,1,0,0,1,0,0,0,0,0,0,0,0
